time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw,omega_mag,label
1761072568218216704,1.1872167587280271,-0.5836830735206604,0.2713719606399536,-0.7798728942871094,-0.1585873067378997,0.6897446513175964,-0.7064718008041382,-0.007153645157814,-0.0972916483879089,-0.0494943857192993,0.33845630833329,-0.2166745187723752,0.3159371178343571,-0.8594668473042636,-0.7611363571198752,-0.2208174554944498,-2.4799413259219634,1.0112024538043063,backhand
1761072568228262656,1.1972627639770508,-0.639248251914978,0.3694715201854706,-0.9141276478767396,-0.1621471792459488,0.6928797364234924,-0.7025852203369141,0.0218120962381362,-0.1178523302078247,-0.0928554534912109,0.3336899809898033,-0.2177194830682174,0.3182854442993941,-0.8601997862379461,-0.7654752573829307,-0.2268152405415269,-2.493134279315793,1.175064631591462,backhand
1761072568238307840,1.2073078155517578,-0.485515683889389,0.4497892558574676,-1.0248112678527832,-0.1661222875118255,0.6952357888221741,-0.6993215680122375,0.0421903729438781,-0.2068324089050293,-0.1573526263236999,0.3282023997171704,-0.21848093729196,0.320320595410077,-0.8613617782844213,-0.7687478637749782,-0.2332250145852785,-2.5082009645013703,1.2199483549336934,backhand
1761072568248353536,1.217353582382202,-0.3912949860095978,0.5048075914382935,-0.9100136160850524,-0.1696269214153289,0.6966353058815002,-0.6970838308334351,0.0689342021942138,-0.220133900642395,-0.1818071007728576,0.322760629216334,-0.218725228730299,0.3218964902668297,-0.8627672939772317,-0.7706968039772835,-0.2386986900289827,-2.5228395982063927,1.1117856141856557,backhand
1761072568258399488,1.2273995876312256,-0.3118006885051727,0.4467314779758453,-0.7046282291412354,-0.1718891412019729,0.697756826877594,-0.6954059600830078,0.0511768907308578,-0.0711852312088012,-0.1045054793357849,0.3180877811259238,-0.2185098299743751,0.3233426354333017,-0.8640156532557871,-0.7722612188849189,-0.2423210165984937,-2.535005409898604,0.8906680773832057,backhand
1761072568268445440,1.237445592880249,0.046301357448101,0.3546414077281952,-0.7266924977302551,-0.1738888323307037,0.6977732181549072,-0.694892168045044,-0.0121768116950988,0.080852210521698,-0.0247275233268737,0.3140863071460933,-0.2180859922667893,0.3240253129657471,-0.865329912106778,-0.7722841530853446,-0.2452031983655636,-2.5453397741338764,0.8099360036659746,backhand
1761072568278491392,1.2474915981292725,0.0529715120792388,0.2569588124752044,-0.6204882860183716,-0.1765314638614654,0.6961020827293396,-0.6959012150764465,-0.0848820954561233,0.1145820617675781,0.0698789358139038,0.3106143999136269,-0.2177306962343405,0.3234852925049041,-0.8668732595137303,-0.7699538118848825,-0.248432749668113,-2.554563472405323,0.6736761280367923,backhand
1761072568288536576,1.2575366497039795,-0.0512874163687229,0.1554959863424301,-0.3308517932891845,-0.1783892810344696,0.695313036441803,-0.6962162256240845,-0.1608441323041916,0.1114954352378845,0.1183506250381469,0.3082371533140699,-0.2176194788840758,0.3233166292627071,-0.8678121935664194,-0.7688553744262429,-0.2508305680407517,-2.560935048102537,0.3691507957042125,backhand
1761072568298582528,1.267582654953003,-0.194938063621521,0.1174346283078193,-0.2942133545875549,-0.1793919950723648,0.695625364780426,-0.6956464052200317,-0.2551630735397339,0.1274947524070739,0.1682416200637817,0.3066486681249973,-0.2176530372463817,0.3237343631336747,-0.8682107637963852,-0.7692899981944675,-0.2523795128756292,-2.565175176793666,0.3719586517235029,backhand
1761072568308628480,1.2776286602020264,-0.4607109427452087,0.0257319398224353,-0.3580645024776459,-0.1812593936920166,0.697252631187439,-0.6935299634933472,-0.2996976375579834,0.1452614068984985,0.2184323072433471,0.3046426829332154,-0.2183615168591708,0.3248896086388186,-0.8683074856021893,-0.7715576330070106,-0.2556393613586059,-2.571032165668872,0.5840606932731978,backhand
1761072568318674688,1.2876746654510498,-1.060023069381714,0.0759327933192253,-0.1955466866493225,-0.1829307079315185,0.7018482685089111,-0.6884368658065796,-0.260520190000534,0.080988585948944,0.1594604849815368,0.3024894615851531,-0.2197365267033736,0.3278680223113097,-0.8675934669600355,-0.777988894297009,-0.2597173764162229,-2.5775964719855797,1.0805800309936413,backhand
1761072568328719616,1.2977197170257568,-1.782204031944275,0.1564724892377853,-0.0969621613621711,-0.1830763816833496,0.7114846706390381,-0.678433895111084,-0.217863529920578,0.0524618029594421,0.0724616646766662,0.3001045224793846,-0.2216227635338982,0.3341652352666492,-0.8655369355651067,-0.7916087938242418,-0.2635733849647987,-2.5847464044712054,1.7916853831247055,backhand
1761072568338765568,1.3077657222747805,-2.1064627170562744,0.2807550132274627,-0.0939368084073066,-0.1822483837604522,0.7246198654174805,-0.6646139025688171,-0.2028224170207977,0.057286262512207,-0.0681894421577453,0.2968059250652612,-0.2236513318545979,0.3430351805710279,-0.8626779337050643,-0.8104826006616134,-0.2676380625244856,-2.594235585181538,2.1271654095942343,backhand
1761072568348811520,1.3178117275238037,-2.081791639328003,0.3257137835025787,-0.1321467757225036,-0.1810176074504852,0.7384421229362488,-0.6495659351348877,-0.1815159618854522,0.1004555821418762,-0.1206824779510498,0.2931341828173784,-0.225549863185631,0.352624870661307,-0.8595669498001502,-0.8307571157895788,-0.2717793610434529,-2.6047411093969317,2.11125760357977,backhand
