time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw,omega_mag,label
1761072570408197632,3.377197742462158,0.1493137031793594,-0.3580473065376282,0.2001862525939941,-0.3175598084926605,0.8406821489334106,-0.4386450350284576,0.0611663460731506,0.0504311323165893,-0.0046074986457824,0.3045428444787693,-0.3526881726429481,0.3953334432496771,-0.7915657379845122,-0.998541642110132,-0.6266236834198765,-2.7567993989251938,0.4365397936083382,backhand
1761072570418243584,3.3872437477111816,0.1978340148925781,-0.398652970790863,0.2304525524377823,-0.3172517716884613,0.8405633568763733,-0.4390950798988342,0.0689760148525238,0.0564092993736267,-0.0105356574058532,0.3065030179243685,-0.3533927997336815,0.3944185531236102,-0.7909509193550704,-0.998322332950356,-0.6256759202856783,-2.7513225730777573,0.5011694997642876,backhand
1761072570428289536,3.397289752960205,0.2139344215393066,-0.4508166015148163,0.2701490819454193,-0.3168543875217438,0.8404574394226074,-0.4395846128463745,0.0758570730686187,0.07047700881958,0.000299334526062,0.308746224090819,-0.354183280766375,0.3933978796195064,-0.7902329687680902,-0.9981268645381468,-0.6245524095819597,-2.745044617518342,0.5674364029533876,backhand
1761072570438335744,3.4073357582092285,0.2367933392524719,-0.4930574297904968,0.2983861267566681,-0.3165705800056457,0.8403623104095459,-0.4399708807468414,0.0775873959064483,0.0963747501373291,0.0093678832054138,0.3112019605473949,-0.3551602692963979,0.3922699932723296,-0.7893914429969453,-0.9979512888284646,-0.623710950018455,-2.7383689457366147,0.6230658032878978,backhand
1761072570448381184,3.4173812866210938,0.275044322013855,-0.5363828539848328,0.3390270471572876,-0.3161695003509521,0.8402393460273743,-0.4404937326908111,0.0776593685150146,0.1140453219413757,0.0117675065994262,0.3139267534361325,-0.3561738140607193,0.3910157966042618,-0.7884776026082083,-0.9977245452672348,-0.6225473526169053,-2.7308344810250764,0.6915889558293751,backhand
1761072570458427136,3.427427291870117,0.3010245859622955,-0.5852548480033875,0.3852488994598388,-0.3156295120716095,0.8401061296463013,-0.4411346912384033,0.0858473479747772,0.1338929533958435,0.0186492800712585,0.3169704248719478,-0.3572428918698599,0.3896282539533744,-0.7874625164147819,-0.9974788947431592,-0.6210495449932145,-2.722314517467292,0.7625980284529043,backhand
1761072570468473088,3.4374732971191406,0.3382571637630462,-0.632071852684021,0.4363653361797333,-0.3148717880249023,0.839980959892273,-0.4419137835502624,0.0993261337280273,0.1458131074905395,0.0249063372611999,0.3203540266560411,-0.3583344946718915,0.3881230396598178,-0.786339780742231,-0.997248147490947,-0.6190783650034223,-2.71269187018681,0.8392540988351994,backhand
1761072570478519296,3.447519302368164,0.3456222116947174,-0.6657009720802307,0.4860777556896209,-0.3138761222362518,0.8399137854576111,-0.442748874425888,0.1126585006713867,0.1393952965736389,0.0412138700485229,0.3239830254805017,-0.3594163027776227,0.3865817930248459,-0.7851174354409689,-0.9971243256894384,-0.6166913964407716,-2.7022521965928,0.8938031561935609,backhand
1761072570488565248,3.4575653076171875,0.3606424331665039,-0.6915048956871033,0.5344799160957336,-0.3125894069671631,0.8399474620819092,-0.4435947239398956,0.1258217990398407,0.1385682821273803,0.0540988445281982,0.3278318075483991,-0.3604649366715341,0.3850554144796911,-0.7837880830886438,-0.9971863490090184,-0.6138556272307149,-2.691057458514728,0.9454685431410134,backhand
1761072570498610176,3.4676103591918945,0.3725521862506866,-0.716833233833313,0.5812268257141113,-0.3110388815402984,0.8400582075119019,-0.444473922252655,0.1456030905246734,0.1381675601005554,0.0618597865104675,0.331895998814466,-0.3614847625210645,0.3835255036683774,-0.7823566910014365,-0.9973904594602138,-0.6105857483556943,-2.679112945476318,0.9952234118718236,backhand
