time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw,omega_mag,label
1761072567916842752,0.8858428001403809,-1.049307107925415,-0.4484343230724334,-1.2057301998138428,0.0480617322027683,0.6121379137039185,-0.7892890572547913,0.2507816553115845,-0.0439006686210632,-0.2882407903671264,0.4663707901335032,-0.1374478307666609,0.2940468793395747,-0.8228868248516694,-0.6587614191246719,0.0608173417828012,-2.0895739330031393,1.660097606647079,backhand
1761072567926888704,0.8958888053894043,-1.0809704065322876,-0.4484786093235016,-1.1561853885650637,0.0372002907097339,0.6210137605667114,-0.7829163670539856,0.2037512511014938,-0.0246545076370239,-0.2586485743522644,0.4604837999160202,-0.1431945538943287,0.2967105431026327,-0.824264958185272,-0.6700354223040318,0.0474793167445458,-2.106125120086297,1.6451123777878118,backhand
1761072567936934656,0.9059348106384276,-1.046675205230713,-0.4177225530147552,-1.0641719102859497,0.0267866142094135,0.6298164129257202,-0.776282012462616,0.181083858013153,0.0428062677383422,-0.242211639881134,0.4547538271187311,-0.1487944256248038,0.2995316515834857,-0.825433193305397,-0.6813168231888523,0.0344926064907775,-2.122254704835561,1.549994506823675,backhand
1761072567946980608,0.9159808158874512,-0.8478164076805115,-0.3930070996284485,-0.9768889546394348,0.0171881802380085,0.637467622756958,-0.770285427570343,0.1821373701095581,0.1229693889617919,-0.2641993761062622,0.4494395095246003,-0.1538150746419804,0.3019903889675925,-0.8265270648653866,-0.6912069880129164,0.0223103373102422,-2.1374666175037644,1.3518725055223144,backhand
1761072567957025536,0.9260256290435792,-0.3841476142406463,-0.4143121242523193,-0.9165262579917908,0.0080005545169115,0.6424714922904968,-0.7662678360939026,0.1914623379707336,0.1860806941986084,-0.3002757430076599,0.4449174230601319,-0.1580871454315538,0.3031081447596176,-0.827757483019877,-0.6977191473352884,0.0104405578569724,-2.151407928297167,1.0766820827977424,backhand
1761072567967071488,0.9360716342926024,0.0467968694865703,-0.3620627820491791,-0.829303503036499,-0.0006653424934484,0.6436361074447632,-0.7653313279151917,0.189248725771904,0.185556948184967,-0.3259162306785583,0.4412952449044851,-0.161207939455362,0.3022355566003507,-0.8294119115277236,-0.6992398883187821,-0.0008693520005233,-2.163981764623213,0.9061035841930783,backhand
1761072567977117440,0.946117639541626,0.2543897330760956,-0.3438470363616943,-0.7426250576972961,-0.0085097905248403,0.6423774361610413,-0.7663412094116211,0.1922866404056549,0.1877617239952087,-0.2533273696899414,0.4380586860687912,-0.16331743234214,0.3002612615130297,-0.8314296097216767,-0.6975963911093035,-0.0111039849097297,-2.175800879406556,0.856992938727712,backhand
1761072567987163648,0.9561636447906494,0.1702300608158111,-0.3679999709129333,-0.6579638719558716,-0.0156943816691637,0.6406393051147461,-0.7676815986633301,0.2075583785772323,0.1781930923461914,-0.1884646415710449,0.435411564124011,-0.1651986403465361,0.2981083751388146,-0.8332212916257772,-0.695330553688002,-0.0204410200563568,-2.185929462956701,0.7728639653887591,backhand
1761072567997208576,0.9662086963653564,0.2672207653522491,-0.3082351684570312,-0.6001743078231812,-0.0223810691386461,0.6388326287269592,-0.769020140171051,0.1482050418853759,0.0061258673667907,-0.272727906703949,0.4331411795307926,-0.1669786045778807,0.2959866035140251,-0.83480468254889,-0.6929799467889927,-0.0290951453109124,-2.194865828247866,0.7256893662444082,backhand
1761072568007254528,0.97625470161438,0.1534006893634796,-0.27386674284935,-0.6911905407905579,-0.0286373253911733,0.6368891000747681,-0.770423412322998,-0.0143619552254676,-0.2406030297279358,-0.1942677497863769,0.4309456972315024,-0.1685561168893578,0.2938998635621592,-0.836359704784816,-0.6904563484872791,-0.0371537863812671,-2.2033881035332628,0.7591305078933704,backhand
1761072568017300480,0.9863007068634032,-0.290329098701477,-0.3501063883304596,-0.8958590030670166,-0.0361359342932701,0.6369949579238892,-0.7700205445289612,-0.1148955672979354,-0.2652603387832641,0.0364695191383361,0.4278343577125271,-0.1710738651697559,0.2927856752051202,-0.837835388186715,-0.6905936939855141,-0.0468941264822327,-2.2142129884713113,1.0047033502874565,backhand
1761072568027346688,0.9963467121124268,-0.9283059239387512,-0.3482729196548462,-0.9129334092140198,-0.0447908528149127,0.6413767337799072,-0.7659175992012024,-0.0465787872672081,-0.1870310306549072,0.1153438687324523,0.4238751385996617,-0.1752212305213986,0.2938345316111154,-0.838623145806655,-0.6962913418974965,-0.0584134626638,-2.226814892259993,1.347773469335193,backhand
1761072568037392640,1.0063927173614502,-1.1400529146194458,-0.2184739410877227,-0.8379598259925842,-0.0526935644447803,0.6491662263870239,-0.7588192224502563,0.0657245740294456,-0.1364556550979614,-0.0201877355575561,0.4193503300127961,-0.1799084730470684,0.2970241436044122,-0.8387818062828438,-0.7064878169538307,-0.0693302286766122,-2.239946379984439,1.4316522556278173,backhand
1761072568047437568,1.0164377689361572,-0.868613064289093,-0.1309200972318649,-0.8439956903457642,-0.0590458251535892,0.6563851833343506,-0.7521117329597473,0.041360892355442,-0.0625131726264953,-0.1713043451309204,0.4147158240376993,-0.1836400609664862,0.3003672064842634,-0.8390867744620698,-0.7160172279402606,-0.0783460269566845,-2.2528485127669504,1.2181779232259597,backhand
1761072568057483776,1.0264837741851809,-0.5712940692901611,-0.0821275115013122,-0.9196147918701172,-0.0655102953314781,0.6612854599952698,-0.7472683191299438,-0.0440630540251731,0.0789794325828552,-0.2097171545028686,0.4102054245294346,-0.1867385893318215,0.3024806521563518,-0.8398604383516078,-0.7225310701292436,-0.0874428142021973,-2.2659676838753975,1.0857316460239281,backhand
1761072568067529728,1.036529779434204,-0.2453278005123138,-0.062290858477354,-1.0384533405303955,-0.072530061006546,0.6637263894081116,-0.7444505095481873,-0.0551707372069358,0.1702579855918884,-0.1149549484252929,0.4055672362283841,-0.1892878671490672,0.3032240765763986,-0.8412730404499105,-0.7257897937455108,-0.0971211178833692,-2.2800649193268128,1.0688550983238059,backhand
1761072568077575680,1.0465757846832275,0.0302646327763795,-0.0189612284302711,-1.0801994800567627,-0.0800200626254081,0.6635341644287109,-0.743854284286499,-0.0557373911142349,0.1281681060791015,-0.1195185184478759,0.4007327193161097,-0.1911797108786397,0.3025279621575744,-0.8434100155176651,-0.7255328111478017,-0.1071628031186912,-2.2951859925811733,1.0807897079892899,backhand
1761072568087620608,1.0566205978393557,-0.0280904173851013,0.0257200896739959,-1.1048126220703125,-0.0871482342481613,0.6625162363052368,-0.7439606189727783,-0.0475410893559455,0.0841878652572631,-0.1233336925506591,0.3959924506057938,-0.1926939929575661,0.3014775463967383,-0.845677369120401,-0.7241730034773796,-0.1166094872524294,-2.30994473024465,1.105468916092889,backhand
1761072568097666560,1.066666603088379,-0.1671178191900253,0.0155366938561201,-1.118531346321106,-0.09446731954813,0.6622512340545654,-0.7433028817176819,-0.0529173016548156,0.0008804202079772,-0.0993179082870483,0.3912272824207684,-0.1945563093356218,0.3008261857997302,-0.8476983987213798,-0.7238192959584624,-0.1264135747026793,-2.3247251999458265,1.1310535473839045,backhand
1761072568107712512,1.0767126083374023,-0.4432525038719177,0.0587752759456634,-1.0763200521469116,-0.10151918977499,0.6633230447769165,-0.7414150834083557,-0.0761541351675987,-0.1314169764518737,-0.073083758354187,0.3865406625915261,-0.1967483864666508,0.3009693092868754,-0.8492901709325533,-0.7252506799145534,-0.1360800157765512,-2.339060108982279,1.1655008236396678,backhand
1761072568117758464,1.0867586135864258,-0.7303042411804199,0.0995261743664741,-1.0772383213043213,-0.1080280989408493,0.6667260527610779,-0.7374322414398193,-0.1008036956191062,-0.0635918974876403,-0.0438482761383056,0.381473405839009,-0.1992631518139257,0.3026186944711406,-0.8504082749312871,-0.7298073572920726,-0.1454576187258242,-2.353903542808644,1.3052555860660726,backhand
1761072568127804416,1.0968046188354492,-0.6545072793960571,0.0815448388457298,-1.114549160003662,-0.1147504150867462,0.6706637144088745,-0.7328318357467651,-0.0989336520433425,0.0190793275833129,-0.0778371095657348,0.3761769538096884,-0.2019748453061297,0.3046149286062311,-0.8514145492035825,-0.7351032260814756,-0.1553236644789716,-2.369431358510026,1.2950865490729464,backhand
1761072568137849600,1.1068496704101562,-0.6286447644233704,0.1010732650756836,-1.0586907863616943,-0.1214830726385116,0.674065113067627,-0.7286138534545898,-0.0993268713355064,0.004615306854248,-0.0953607559204101,0.370796780287098,-0.2045047600979594,0.3063835430451376,-0.8525355041769105,-0.7396983337076121,-0.1652120167706566,-2.385258263353061,1.2354093353529092,backhand
