time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw,omega_mag,label
1761072591655051008,24.624051094055176,0.4382007122039795,-0.1632702052593231,0.4825285673141479,-0.3258422613143921,0.7562208771705627,-0.5674123764038086,-0.0528045892715454,-0.0621443390846252,-0.0942544937133789,0.413736232478512,-0.3623129675983034,0.2915872549368999,-0.7826419963305749,-0.8575179793921582,-0.5212780185538893,-2.4116351406117804,0.6719455650391187,backhand
1761072591665096960,24.6340970993042,0.6227676868438721,-0.1895500123500824,0.5321133732795715,-0.3229985535144806,0.7548004984855652,-0.5709187388420105,-0.0035242736339569,-0.0935303568840026,-0.0833171606063842,0.4170712831755214,-0.3611821169590518,0.289979513674686,-0.7819916763735834,-0.8553499444998255,-0.5148565947078485,-2.4005197401637592,0.8407814466207899,backhand
1761072591675142912,24.644143104553223,0.6265739798545837,-0.1843567192554474,0.5339423418045044,-0.3199879229068756,0.752855658531189,-0.5751661062240601,-0.0031932294368743,-0.0195182561874389,-0.0917650461196899,0.4206241952219481,-0.3597859988315149,0.2880468455540597,-0.7814462857489377,-0.8523900758405927,-0.5076977544517157,-2.388525064080232,0.8436093743772187,backhand
1761072591685188096,24.65418815612793,0.4076296389102936,-0.1698400825262069,0.4904119670391083,-0.3171744644641876,0.7514709830284119,-0.5785254240036011,-0.0189461410045623,-5.1915645599365234e-05,-0.0501672029495239,0.4237754082841947,-0.3586325289256629,0.2865658834077023,-0.7808181897176846,-0.8502888370338738,-0.5014958583777694,-2.3780056327499777,0.6599329311118006,backhand
1761072591695234048,24.664234161376953,0.0936492010951042,-0.1681067645549774,0.5080909729003906,-0.3144914507865906,0.7515237927436829,-0.5799199342727661,0.0069352984428405,-0.1695535778999328,0.0846806764602661,0.4264595019215674,-0.3580787431186241,0.2860413370756478,-0.7798026855285689,-0.8503688222808672,-0.4969134316604651,-2.3694508347558743,0.5433106789837279,backhand
1761072591705280000,24.674280166625977,-0.2308335453271865,-0.154104933142662,0.6925486922264099,-0.3109427392482757,0.7539128065109253,-0.5787314176559448,0.0166922509670257,-0.2797459363937378,0.1231650114059448,0.4288987823296369,-0.3580667759335841,0.2870931687270727,-0.7780819184977275,-0.8539977091225242,-0.4930275607754815,-2.362013961052054,0.7460939265077375,backhand
1761072591715325952,24.684326171875,-0.1623159646987915,-0.1077244207262992,0.8153219819068909,-0.3058717548847198,0.7575573921203613,-0.5766708254814148,-0.0682737231254577,-0.1414838433265686,-0.0395706295967102,0.431789766827863,-0.3579734268809596,0.2889976238460968,-0.7758176171754171,-0.8595630696751192,-0.4876783295903504,-2.352947596725632,0.8382726032726445,backhand
1761072591725371136,24.694371223449707,0.1844531744718551,-0.0936610624194145,0.7229259610176086,-0.3005315065383911,0.7599232196807861,-0.5763658881187439,-0.1723231375217437,0.0595195293426513,-0.1304059624671936,0.4350301004560495,-0.3572601920954109,0.2901417192551299,-0.7739069007706156,-0.8631950045437297,-0.4806402180168542,-2.3421610189185875,0.7519423603571693,backhand
1761072591735417088,24.70441722869873,0.5435782074928284,-0.0721655264496803,0.6351156234741211,-0.2959015667438507,0.7597734928131104,-0.578952968120575,-0.1896178424358368,0.1072308421134948,-0.1078603863716125,0.4384984936157814,-0.3558228684919107,0.2896784398481146,-0.7727843475229911,-0.8629647015328501,-0.4724863477825656,-2.3301231609512847,0.8390810366405603,backhand
1761072591745463040,24.71446323394775,0.724054217338562,-0.0224416460841894,0.6795855760574341,-0.2912240326404571,0.7579405307769775,-0.5837077498435974,-0.1315054595470428,0.0196626186370849,-0.0760364532470703,0.4422986161384526,-0.3536678779791434,0.2882102504764568,-0.7721566607629385,-0.8601502073009023,-0.462783985124038,-2.316540221025844,0.9932747315370708,backhand
1761072591755509248,24.724509239196777,0.7791521549224854,0.0055595943704247,0.6926663517951965,-0.2859816551208496,0.7554903626441956,-0.5894479155540466,-0.0707230865955352,-0.029217779636383,-0.0652303695678711,0.4463666278093255,-0.351008820849089,0.2864765954832759,-0.7716740936147678,-0.8564022886625565,-0.451712264107426,-2.3017592577125843,1.0425428837794555,backhand
1761072591765553920,24.734554052352905,0.6357433199882507,0.0161350071430206,0.6175652146339417,-0.2808881103992462,0.7530304789543152,-0.5950183868408203,-0.0376085340976715,-0.0340516567230224,-0.0285167098045349,0.4501848607540921,-0.348360168787206,0.2848437950159093,-0.7712604565347533,-0.8526556816061168,-0.4410519499513337,-2.287827521824893,0.8864630289476573,backhand
1761072591775599872,24.74460005760193,0.3759061694145202,0.0307743698358535,0.5426561236381531,-0.2764090299606323,0.7516027092933655,-0.5989084839820862,0.0029562413692474,-0.1116644144058227,0.0724649429321289,0.4532716980610137,-0.3463064951636166,0.2839323587005064,-0.7707132687009896,-0.8504885325923992,-0.4323936395665522,-2.2765944657931447,0.6608541280529905,backhand
1761072591785646080,24.754646062850952,0.0505459383130073,0.0010271277278661,0.5910449624061584,-0.2721156775951385,0.7518463134765625,-0.6005665063858032,0.0516109466552734,-0.2580719590187073,0.1775166392326355,0.4557542937424165,-0.3449579892773312,0.2841139513367957,-0.7697864554886513,-0.8508578765117106,-0.4254275000557542,-2.2675824091720185,0.5932032488591148,backhand
1761072591795692032,24.764692068099976,-0.1822862029075622,0.033354140818119,0.7404264211654663,-0.2669562995433807,0.7541242241859436,-0.6000258326530457,0.0457496643066406,-0.2422376871109008,0.1044966578483581,0.458170184494314,-0.3441109606028275,0.2856129218098497,-0.7681750917004746,-0.8543195679978217,-0.4186113607469825,-2.258777219825264,0.7632640720223063,backhand
1761072591805736960,24.774737119674683,-0.1046934202313423,0.0527962855994701,0.6969306468963623,-0.2611212730407715,0.7570862770080566,-0.59886234998703,-0.0312066376209259,-0.0792146325111389,0.006241500377655,0.4605514929313029,-0.3432395235760613,0.2876724726843309,-0.7663704143282153,-0.85884163545831,-0.4111749649699207,-2.249761266182671,0.7067251846341824,backhand
1761072591815782912,24.784783124923703,0.2072307169437408,0.0817714035511016,0.5553717613220215,-0.2560105621814728,0.7584232091903687,-0.5993771553039551,-0.0874953269958496,0.0128322839736938,-0.0140261650085449,0.4628818538975619,-0.3419721706168949,0.2887325091835638,-0.7651333815554493,-0.8608903910081874,-0.4036714286690911,-2.2408209962114594,0.59838860764361,backhand
1761072591825829120,24.79482913017273,0.5073474049568176,0.1332558989524841,0.5298677682876587,-0.2513189613819122,0.7576148509979248,-0.6023774147033691,-0.0925683975219726,0.0082390308380126,-0.0335173606872558,0.4653128632287513,-0.3399299924818967,0.288546157625862,-0.7646389851467378,-0.859651095599079,-0.3952555212867434,-2.231315589936198,0.7455993399891095,backhand
1761072591835875072,24.804875135421753,0.6868670582771301,0.2253333926200866,0.5494605898857117,-0.2461114972829818,0.7552898526191711,-0.607426106929779,-0.0750402510166168,-0.0215557217597961,-0.0686755180358886,0.4681732884127886,-0.3370415548441307,0.287558563267814,-0.7645436600672979,-0.8560962757731188,-0.3849562293097932,-2.2200570002511224,0.9080024413037174,backhand
