time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw,omega_mag,label
1761072573743406848,6.712406873703003,0.181603193283081,-0.4854263067245483,0.2917690873146057,-0.3742287158966064,0.8253272771835327,-0.4228331744670868,0.0426704883575439,0.0490928888320922,0.0287901759147644,0.2797279316614792,-0.3715460056381705,0.3879909556449058,-0.7957191390470499,-0.9707815119281666,-0.7244940639834133,-2.8600975191182285,0.5947668613694321,backhand
1761072573753452800,6.722452878952026,0.2206528782844543,-0.5009653568267822,0.3097947537899017,-0.3739093840122223,0.8255680203437805,-0.4226453304290771,0.0388111472129821,0.0591670274734497,0.031486302614212,0.282265094730427,-0.3726850364752657,0.3870183356964041,-0.7947634836918139,-0.9712080754363018,-0.7242908933185546,-2.85375088483881,0.6289886890171756,backhand
1761072573763497728,6.732497930526733,0.2375602275133133,-0.5187808275222778,0.3276129066944122,-0.3735067546367645,0.8257489800453186,-0.4226478934288025,0.0347006320953369,0.0563920736312866,0.0282845199108123,0.2849469336089151,-0.3738007593782372,0.3859391676646618,-0.7938067165747903,-0.9715287793318326,-0.7237532334024647,-2.8468359790787923,0.6579503213264951,backhand
1761072573773543936,6.742543935775757,0.250048816204071,-0.5349304676055908,0.3379539549350738,-0.3730581402778625,0.8259307742118835,-0.422689139842987,0.0304067730903625,0.0639312863349914,0.031423270702362,0.2876764676044667,-0.3749056805119075,0.3848391440254445,-0.7928347110131232,-0.9718511378706076,-0.7231085632051768,-2.839740872793728,0.6803586490330311,backhand
1761072573783589888,6.75258994102478,0.2437597811222076,-0.5554245710372925,0.3325589299201965,-0.3726723492145538,0.826094388961792,-0.4227096140384674,0.0297158062458038,0.0747692584991455,0.0416976809501647,0.2905025604345335,-0.3760909531594021,0.3836675511881269,-0.7918100040265773,-0.9721414473191708,-0.7225712283893924,-2.8324354670890948,0.6917446977566023,backhand
1761072573793635584,6.762635707855225,0.2465005964040756,-0.5923803448677063,0.353613793849945,-0.3723474740982055,0.8263041973114014,-0.4225856959819793,0.0348078310489654,0.0884143710136413,0.0530330836772918,0.2934510550674651,-0.3774033553901974,0.3824576606149646,-0.7906827961560686,-0.9725138979424662,-0.7222840599129075,-2.8249568967179015,0.7326115834561306,backhand
1761072573803681536,6.772681713104248,0.2825086712837219,-0.6317314505577087,0.3778672218322754,-0.3719919919967651,0.8265454769134521,-0.4224268198013305,0.0338725447654724,0.0999833941459655,0.0369288027286529,0.296611218634875,-0.3788122493833015,0.3811664522963535,-0.7894524219171936,-0.9729424110454096,-0.7219968080302677,-2.8169477173359176,0.78846649409438,backhand
1761072573813726720,6.782726764678955,0.3547189235687256,-0.6599132418632507,0.3978124260902405,-0.3716069757938385,0.8266036510467529,-0.4226518869400024,0.0255681574344635,0.1027328968048095,0.0318437814712524,0.3000274783498382,-0.3802168983431642,0.3796171346546545,-0.7882318389248383,-0.9730457732457362,-0.7212190968184851,-2.807942197210445,0.8482722015226148,backhand
1761072573823772672,6.7927727699279785,0.3980661332607269,-0.6874285340309143,0.4581426084041595,-0.3710293471813202,0.8265548348426819,-0.4232545495033264,0.0230221152305603,0.1124557256698608,0.0478425621986389,0.3037352285701581,-0.3815583139550332,0.3778703132302057,-0.7870020980688418,-0.9729590728950324,-0.7197413398566777,-2.7977907977506247,0.9170110607208649,backhand
1761072573833818624,6.802818775177002,0.4273301959037781,-0.7166993021965027,0.5403681993484497,-0.3699336349964142,0.8266332745552063,-0.42405965924263,0.0290217697620391,0.1414300799369812,0.0610530972480773,0.307842626845257,-0.3827896180985211,0.3760881200806909,-0.785660740476526,-0.973098381913696,-0.7173340896881978,-2.7862305006425365,0.9941160782158194,backhand
1761072573843864576,6.812864780426025,0.473846286535263,-0.7304760813713074,0.5959446430206299,-0.3683418929576874,0.8268088698387146,-0.4251013994216919,0.0345864593982696,0.1630744934082031,0.0730659067630767,0.3122849032453159,-0.3838797675050484,0.3742801383450825,-0.7842376884637151,-0.9734105477352136,-0.7139841229271097,-2.773400475541505,1.0551187735339682,backhand
1761072573853910784,6.822910785675049,0.5070605278015137,-0.7388952374458313,0.6467223167419434,-0.3663416504859924,0.8269911408424377,-0.4264732003211975,0.0411768555641174,0.1660661101341247,0.08786541223526,0.3170610136898714,-0.3848395107176549,0.3723733956625583,-0.782757250508484,-0.9737346672810112,-0.7096974628009458,-2.7592575550526965,1.1051363290321008,backhand
1761072573863956736,6.832956790924072,0.504197895526886,-0.7579711675643921,0.6919955015182495,-0.3639905452728271,0.8272718787193298,-0.4279393255710602,0.0599134266376495,0.1801285743713379,0.1125554740428924,0.3220474421889461,-0.3857068421996579,0.3704869313166058,-0.7811882303190241,-0.9742341312610088,-0.704822440690913,-2.744326026217965,1.1435005827869795,backhand
1761072573874001664,6.843001842498779,0.4912515878677368,-0.782532811164856,0.729914128780365,-0.3614247739315033,0.8277121186256409,-0.4292605817317962,0.080968290567398,0.2036598920822143,0.135315328836441,0.3272150053435726,-0.3866031743673763,0.3686565984116705,-0.779461685781043,-0.9750182099593342,-0.6998140483727924,-2.728919717490883,1.1774805130129942,backhand
1761072573884047872,6.853047847747803,0.5050012469291687,-0.7996098399162292,0.7575334906578064,-0.3586679100990295,0.8282525539398193,-0.4305289387702942,0.0943856835365295,0.2091925144195556,0.1454642415046692,0.3325043552000847,-0.3874844571765569,0.3668669061068386,-0.7776280863599269,-0.975982006130896,-0.6945926689413965,-2.713117138179354,1.2117174361042569,backhand
1761072573894093824,6.863093852996826,0.5262693762779236,-0.8098123073577881,0.7979927062988281,-0.3556956946849823,0.828813374042511,-0.4319130480289459,0.0879192054271698,0.2160779237747192,0.1567971110343933,0.337994463865657,-0.3883258314028656,0.3650294787867054,-0.7757037041775522,-0.9769836143259188,-0.6889279480859549,-2.696564119817454,1.2528159437292563,backhand
1761072573904139776,6.87313985824585,0.556804358959198,-0.8195594549179077,0.8389472961425781,-0.3524051308631897,0.8293757438659668,-0.4335280060768127,0.0776401162147522,0.2385563850402832,0.1722365021705627,0.3436659191625238,-0.3890363477171082,0.3631621077764431,-0.7737297901232316,-0.977989414043866,-0.6825438753653438,-2.6791689083167305,1.2982840059117435,backhand
1761072573914185728,6.883185863494873,0.6060831546783447,-0.8458865284919739,0.8869765400886536,-0.3488647043704986,0.829894483089447,-0.4353946149349212,0.068041980266571,0.253540575504303,0.1808475255966186,0.349702969386885,-0.3897251288707177,0.3611329677701661,-0.7716249391090486,-0.9789185235171224,-0.675509367773323,-2.6604648062235157,1.3673288529599221,backhand
1761072573924230912,6.89323091506958,0.6501928567886353,-0.8768018484115601,0.959044337272644,-0.3449637591838836,0.8303453922271729,-0.4376373887062073,0.065636396408081,0.2509991526603699,0.1811524331569671,0.3560893272591201,-0.3902944123822404,0.3589590155500421,-0.7694277550465146,-0.9797272441683396,-0.6675296098315266,-2.640342360605797,1.4530307199958368,backhand
1761072573934276864,6.9032769203186035,0.6438845992088318,-0.9234100580215454,1.0551716089248655,-0.3405534923076629,0.8309587240219116,-0.4399212896823883,0.0724566280841827,0.2652173638343811,0.199229210615158,0.3629241973992302,-0.3908340251287724,0.3567746005332572,-0.7669723407128463,-0.9808288094196196,-0.6587623620922499,-2.6187005434562156,1.5429389607611705,backhand
1761072573944322816,6.913322925567627,0.6361105442047119,-0.9683557152748108,1.1306211948394775,-0.335614949464798,0.8318414092063904,-0.4420433938503265,0.0798319280147552,0.2822179794311523,0.2119713723659515,0.3700927974757592,-0.3913521655578353,0.3547136599484696,-0.7642335362147415,-0.982417212661598,-0.6493855485719333,-2.59593955136805,1.618843322244019,backhand
1761072573954368768,6.92336893081665,0.6105775237083435,-1.0097829103469849,1.1917747259140017,-0.330316811800003,0.832956850528717,-0.4439297020435333,0.0898993909358978,0.2703298330307007,0.2287655174732208,0.3775052471454733,-0.3919090594151271,0.3527639921274359,-0.7612191189830537,-0.9844300364262746,-0.6396980550225498,-2.572393435519753,1.6771384665000184,backhand
1761072573964414720,6.933414936065674,0.6094115972518921,-1.0399292707443235,1.2610983848571775,-0.3246331512928009,0.8342708945274353,-0.4456515908241272,0.1015496850013732,0.2707400321960449,0.2412143647670745,0.3850995878756477,-0.3924464048673711,0.3509416193977912,-0.757973672196721,-0.9868091046468936,-0.6295632643012523,-2.5481248825203626,1.744478294306153,backhand
1761072573974460672,6.943460702896118,0.6153349876403809,-1.0571730136871338,1.3307377099990845,-0.3184602260589599,0.8357146978378296,-0.4473969936370849,0.1095063388347625,0.2901703119277954,0.2512147426605224,0.3930738625991498,-0.3929531337991546,0.3491265295360156,-0.7544477808210265,-0.9894329017314568,-0.6186060939682878,-2.522390871060338,1.8075161909914754,backhand
1761072573984505600,6.953505754470825,0.6226027607917786,-1.0519665479660034,1.4052116870880127,-0.3117436468601227,0.8372560739517212,-0.4492418169975281,0.1105107367038726,0.3118528127670288,0.2609788775444031,0.4012422952008687,-0.3932981039330065,0.3474128501357236,-0.7507500157493833,-0.992245720092203,-0.6066424288814838,-2.495563120525953,1.862495020480268,backhand
1761072573994551552,6.963551759719849,0.6555573344230652,-1.0577192306518557,1.4667413234710691,-0.3044236898422241,0.838830828666687,-0.4513193964958191,0.1067308187484741,0.3147488832473755,0.2738444209098816,0.4097737512418259,-0.3934912859363315,0.345694828248449,-0.7468234398528172,-0.9951319429427752,-0.5934194500904286,-2.467034664363545,1.923500844705895,backhand
1761072574004597760,6.973597764968872,0.6679236888885498,-1.0854827165603638,1.5398026704788208,-0.296627938747406,0.8403451442718506,-0.4536872804164886,0.1045044660568237,0.3055289983749389,0.284238338470459,0.4185324689241315,-0.3935037180950799,0.3439639361401085,-0.7427478550906924,-0.9979195948187805,-0.5790530514166156,-2.437179031485381,1.9988464288542687,backhand
1761072574014643712,6.9836437702178955,0.6476565599441528,-1.133623480796814,1.6222903728485107,-0.2883314788341522,0.8419808149337769,-0.4559969305992126,0.1115584373474121,0.3265066742897033,0.3019900023937225,0.4277175066655538,-0.3935441590982083,0.3422346056041127,-0.73827921366182,-1.000944350013112,-0.5638387702563272,-2.4056070314831484,2.082399402057525,backhand
1761072574024689664,6.993689775466919,0.6562303900718689,-1.1844823360443115,1.6903570890426636,-0.279620498418808,0.8437148332595825,-0.4582112431526184,0.1179994344711303,0.3435104489326477,0.3186543881893158,0.4371415777654002,-0.3935799662767597,0.3405718574960908,-0.7334935476110216,-1.0041665201221808,-0.5479175588363745,-2.3728449600159993,2.1658586790766505,backhand
1761072574034734848,7.003734827041626,0.6159470677375793,-1.2345739603042605,1.7492990493774414,-0.2706029713153839,0.8455251455307007,-0.460284024477005,0.1167943477630615,0.3324991464614868,0.3491084575653076,0.4468810942525705,-0.3937129230439479,0.3388924965023131,-0.7283127275350031,-1.0075479680635129,-0.5314781449624707,-2.338729575076568,2.2279162501917993,backhand
