time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw,omega_mag,label
1761072580313369600,13.28236961364746,0.0159993767738342,-0.2109729796648025,0.0901747122406959,-0.3303220868110657,0.8548228740692139,-0.400206595659256,0.0896909832954406,0.0624897480010986,0.003493309020996,0.3198867183207263,-0.3776857775132825,0.3965477922106598,-0.7731596981216481,-1.0252094008513395,-0.6900254741552282,-2.75613336483933,0.22999360194033353,backhand
1761072580323415552,13.292415618896484,0.0647340565919876,-0.2552476525306701,0.1339666694402694,-0.3302356600761413,0.8550871014595032,-0.3997132182121277,0.1062671542167663,0.0858003497123718,0.0066620707511901,0.3208709104623324,-0.3782988791611641,0.3962743368482522,-0.772592147910372,-1.0257187937964891,-0.6905026618181437,-2.753963541265743,0.2954470015522086,backhand
1761072580333461504,13.302461624145508,0.1121359318494796,-0.3012961149215698,0.1942244172096252,-0.3298661410808563,0.8553227782249451,-0.3995139896869659,0.1287857890129089,0.1116572022438049,0.0085838437080383,0.322249300558461,-0.3788947201168403,0.3958305149613947,-0.7719536784189702,-1.026173495815654,-0.6901977077200624,-2.750355135287422,0.3756021037201489,backhand
1761072580343507456,13.312507629394531,0.1392357051372528,-0.3465125560760498,0.2476476728916168,-0.3291932642459869,0.855575680732727,-0.3995272517204284,0.1444856524467468,0.1377867460250854,0.0223299860954284,0.3240161292448916,-0.3794853578051051,0.3952559078038154,-0.7712179728238117,-1.0266618501884597,-0.6891791164335878,-2.74537881837257,0.4480925161080676,backhand
1761072580353552384,13.32255244255066,0.1464049220085144,-0.3793922066688537,0.2922705411911011,-0.3282376825809479,0.8559178113937378,-0.399580717086792,0.1473447382450103,0.1526271104812622,0.0322101116180419,0.3260817097401392,-0.3800864763732508,0.3946440340805766,-0.7703642615996498,-1.0273231295714664,-0.6876871822223011,-2.7394232407893178,0.5007942860272274,backhand
1761072580363598336,13.332598447799684,0.1521275341510772,-0.4069766998291015,0.3427041471004486,-0.3269753754138946,0.8564196228981018,-0.3995405733585357,0.1480660438537597,0.1675367951393127,0.0447279214859008,0.3284011246823676,-0.3807053728930815,0.3940724983764626,-0.7693653871989762,-1.0282943191068932,-0.6858472500757985,-2.732699944157027,0.5533705388711253,backhand
1761072580373644288,13.342644453048706,0.2179076075553894,-0.4447126090526581,0.3752498626708984,-0.3255049288272857,0.8568991422653198,-0.3997128307819366,0.1544844508171081,0.1806221604347229,0.0574887096881866,0.3310034073809976,-0.3813094580422518,0.3933785430907849,-0.7683053783668508,-1.0292238619862717,-0.683428077489273,-2.724922641085015,0.6213416849974449,backhand
1761072580383690240,13.35269045829773,0.2754141390323639,-0.4959753751754761,0.4207004308700561,-0.3238703906536102,0.8572291135787964,-0.4003325700759887,0.1685664653778076,0.2096806168556213,0.0885039865970611,0.3339750247299189,-0.3818900445843458,0.3924203169998981,-0.7672202815985828,-1.0298643116858863,-0.6802067433086673,-2.7156896339739105,0.7062813697766941,backhand
1761072580393736448,13.362736463546751,0.3307985663414001,-0.5541965961456299,0.4691087007522583,-0.3221665620803833,0.8574343323707581,-0.4012666642665863,0.1906511187553405,0.2375820279121399,0.1303316354751587,0.3373025148816975,-0.382522735553749,0.3912071471113527,-0.7660680252373961,-1.0302629568632191,-0.676490932223384,-2.7052053113025583,0.7978875433257496,backhand
1761072580403781376,13.37278151512146,0.3796309530735016,-0.6181421875953674,0.5258911848068237,-0.3202811479568481,0.8575747609138489,-0.4024744629859924,0.2094717919826507,0.2298734784126281,0.1486291885375976,0.3410483112734503,-0.3831986138520848,0.3897712040104243,-0.7648028497144058,-1.0305358570527,-0.6721625222271058,-2.693273658519502,0.895980447819151,backhand
