time_watch,seconds_elapsed_watch,rotationRateX_watch,rotationRateY_watch,rotationRateZ_watch,gravityX_watch,gravityY_watch,gravityZ_watch,accelerationX_watch,accelerationY_watch,accelerationZ_watch,quaternionW_watch,quaternionX_watch,quaternionY_watch,quaternionZ_watch,pitch_watch,roll_watch,yaw_watch,t_rel_watch,time_imu,seconds_elapsed_imu,rotationRateX_imu,rotationRateY_imu,rotationRateZ_imu,gravityX_imu,gravityY_imu,gravityZ_imu,accelerationX_imu,accelerationY_imu,accelerationZ_imu,quaternionW_imu,quaternionX_imu,quaternionY_imu,quaternionZ_imu,pitch_imu,roll_imu,yaw_imu,t_rel_imu,seconds_shifted,t_rel_shifted
1763354779486718208,4.853718280792236,-0.0910596176981926,-0.0718164667487144,0.0295071266591548,0.0431746467947959,-0.1965761929750442,-0.979537546634674,-0.0059737116098403,0.0295534878969192,0.0067744851112365,0.4025560123814605,0.0201325152685998,0.0991257839000937,0.9097898336566872,0.1978647486672879,0.0440480509002083,2.304068880074143,0.19088172912597656,,,,,,,,,,,,,,,,,,,,,
1763354779496764160,4.86376428604126,-0.1018754467368125,-0.0531773343682289,0.0159469321370124,0.0431239940226078,-0.1950161904096603,-0.9798515439033508,-0.0068843699991703,0.0168545693159103,0.0118034482002258,0.4025485864618944,0.0198327308389001,0.0983915749144893,0.909879322163852,0.196273961666981,0.0439823624690249,2.3041970651103947,0.200927734375,,,,,,,,,,,,,,,,,,,,,
1763354779506810112,4.873810291290283,-0.1263813227415084,-0.0239214431494474,0.0116501888260245,0.0431090258061885,-0.1937288045883178,-0.9801075458526612,-0.0143919885158538,-0.0007749795913696,0.0092670917510986,0.4025390573381992,0.0195727708727291,0.0977913337622911,0.909953829127254,0.1949615430297715,0.0439556464722888,2.304306867806691,0.21097373962402344,,,,,,,,,,,,,,,,,,,,,
1763354779516857344,4.883857488632202,-0.159549593925476,0.0145553080365061,0.0076399114914238,0.0430219881236553,-0.1926833838224411,-0.9803174138069152,-0.0212019234895706,-0.0048721581697463,0.0114606022834777,0.4025098405243275,0.0193938097103942,0.097289136207554,0.9100244346064076,0.1938960411473036,0.0438576321489758,2.304451190920194,0.22102093696594238,,,,,,,,,,,,,,,,,,,,,
1763354779526903296,4.893903493881226,-0.2213602364063263,0.0321846343576908,-0.0091097736731171,0.0429589301347732,-0.1915253251791,-0.9805470705032348,-0.0211388617753982,-0.0069304853677749,0.0107747316360473,0.4024901433393208,0.0191817166315187,0.0967394458858039,0.9100962650258728,0.1927160019244573,0.0437831864626885,2.304579150205239,0.23106694221496582,,,,,,,,,,,,,,,,,,,,,
1763354779536949504,4.903949499130249,-0.2470860034227371,0.0257085263729095,-0.010311746969819,0.0428078770637512,-0.1903407275676727,-0.9807843565940856,-0.0125802159309387,-0.0077030807733535,0.0040082335472106,0.4024929778729227,0.0190070040892039,0.0961590884556248,0.9101602593480708,0.1915092132445655,0.0436188902046467,2.3046685247006247,0.24111294746398926,,,,,,,,,,,,,,,,,,,,,
1763354779546996480,4.913996458053589,-0.270454466342926,0.0320902578532695,-0.0184208061546087,0.0425874665379524,-0.1884961873292923,-0.9811500906944276,-0.0074464678764343,-0.0138048380613327,0.0167641043663024,0.4025275829089701,0.0187314749984167,0.09525799999741,0.910245426129369,0.1896306596450139,0.0433784301164121,2.3047383841112454,0.2511599063873291,,,,,,,,,,,,,,,,,,,,,
1763354779557042432,4.924042463302612,-0.2536320686340332,0.0488881468772888,-0.029606083407998,0.0426708869636058,-0.185764193534851,-0.9816673994064332,-0.0119854621589183,-0.0054742097854614,0.0223473310470581,0.4026348807049754,0.0181413531183431,0.0940063677266937,0.9103399554642612,0.1868495303662866,0.0434404201232224,2.3046729675947404,0.26120591163635254,,,,,,,,,,,,,,,,,,,,,
1763354779567088384,4.934088468551636,-0.21989406645298,0.0703106150031089,-0.0279285572469234,0.0431622602045536,-0.1829041987657547,-0.982182800769806,-0.0167035199701786,0.0121125727891922,0.0148060917854309,0.40276807367714,0.0173405190102644,0.092778777966616,0.910422574851033,0.1839396793672677,0.0439169840905285,2.3045151713208667,0.271251916885376,,,,,,,,,,,,,,,,,,,,,
1763354779577135360,4.944135427474976,-0.192598357796669,0.0969109013676643,-0.026660980656743,0.0438718311488628,-0.1808090955018997,-0.9825392365455629,-0.0171384252607822,0.0326462537050247,0.0051832795143127,0.4028664061017202,0.0165936784414101,0.0919512677632209,0.9104769645618432,0.1818090414397322,0.0446218396303367,2.3043616734742685,0.2812988758087158,,,,,,,,,,,,,,,,,,,,,
1763354779587181312,4.954181432723999,-0.1861332654953003,0.1033741310238838,-0.0233064629137516,0.0445665642619133,-0.1793349683284759,-0.9827780723571776,-0.0109819658100605,0.0407546609640121,-0.0064033865928649,0.4029228363248279,0.0159773341202866,0.0914093784381874,0.9105176361172233,0.1803104183288459,0.0453164878178189,2.304262038049714,0.29134488105773926,,,,,,,,,,,,,,,,,,,,,
1763354779597227264,4.9642274379730225,-0.220251128077507,0.0909649580717086,-0.0245665833353996,0.0451027899980545,-0.1777814328670501,-0.9830358624458312,-0.001294806599617,0.0245068967342376,-0.0093042254447937,0.4029812599527144,0.0154176126562851,0.0907985028300962,0.9105624885205388,0.1787315155786923,0.0458489707120489,2.304179430821865,0.3013908863067627,,,,,,,,,,,,,,,,,,,,,
1763354779607274240,4.974274396896362,-0.2848988175392151,0.0664263293147087,-0.0127056622877717,0.0453474409878253,-0.1758377104997635,-0.9833741188049316,0.0065629705786705,-0.004444882273674,-0.0013823509216308,0.403007533741258,0.0149082072743988,0.0899481608647762,0.9106438022684828,0.1767566725318348,0.0460814807216895,2.30422238702831,0.31143784523010254,,,,,,,,,,,,,,,,,,,,,
1763354779617320192,4.984320402145386,-0.3689526915550232,0.0661269873380661,-0.0008074576035141,0.045568972826004,-0.173261284828186,-0.9838210940361024,0.0047239996492862,-0.0266746282577514,0.0112716555595397,0.4029888104463548,0.014275122973456,0.0888012440860543,0.9107747442992618,0.1741400831725288,0.0462852704830597,2.304406091426338,0.321483850479126,,,,,,,,,,,,,,,,,,,,,
1763354779627366400,4.994366407394409,-0.4245070815086365,0.0735675916075706,0.0050456379540264,0.0459814630448818,-0.1702909916639328,-0.9843204021453856,-0.0026465058326721,-0.0369233638048172,0.0213229656219482,0.4029440772824245,0.0134715065717548,0.0875117743727374,0.910931493679416,0.1711249651133551,0.0466799828293047,2.3046519060523996,0.3315298557281494,,,,,,,,,,,,,,,,,,,,,
1763354779637413376,5.004413366317749,-0.4632815718650818,0.0860082507133483,0.0228448752313852,0.0463503524661064,-0.1666229665279388,-0.984930694103241,-0.0089358016848564,-0.0296966135501861,0.0235049128532409,0.4028386861769996,0.0125396101493948,0.0858919184243434,0.9111456252192486,0.1674037644831742,0.0470248152014584,2.305077937715254,0.34157681465148926,,,,,,,,,,,,,,,,,,,,,
1763354779647459328,5.0144593715667725,-0.4580508470535278,0.064549297094345,0.0313739143311977,0.0464625097811222,-0.162274494767189,-0.985651195049286,-0.0067896582186222,-0.0125454515218734,0.0193273425102233,0.4026857387546126,0.0115826915210114,0.0839062412486364,0.911410898846706,0.1629952650433201,0.0471040301300869,2.3056719555949785,0.3516228199005127,,,,,,,,,,,,,,,,,,,,,
1763354779657505280,5.024505376815796,-0.4208196997642517,0.0754851028323173,0.0597236156463623,0.0470671355724334,-0.1579058915376663,-0.986331820487976,-0.0020384564995765,0.0055316239595413,0.0075873136520385,0.4024846695526886,0.0103931466738203,0.0820127078469869,0.911686299172216,0.158569574084708,0.0476832026959678,2.306323209171608,0.36166882514953613,,,,,,,,,,,,,,,,,,,,,
1763354779667552256,5.034552335739136,-0.4141671061515808,0.0980860218405723,0.1093630790710449,0.0477780699729919,-0.1537955552339553,-0.9869468808174132,-0.0010709166526794,0.025209754705429,-0.0104743838310241,0.4020825829481197,0.0091916746487595,0.0802624658383786,0.9120323901673092,0.1544083969634087,0.0483722057834099,2.307388354539368,0.371715784072876,,,,,,,,,,,,,,,,,,,,,
1763354779677598208,5.044598340988159,-0.4420483708381653,0.1310126483440399,0.1363597959280014,0.0487432330846786,-0.149624690413475,-0.9875406622886658,-0.0067205317318439,0.02898870408535,-0.0029836297035217,0.4014988703705721,0.0078480295830413,0.0785371271597918,0.9124521472317187,0.1501886795081727,0.0493181794196477,2.308831023936657,0.3817617893218994,,,,,,,,,,,,,,,,,,,,,
1763354779687644160,5.054644346237183,-0.5182299613952637,0.1551936268806457,0.1702205687761306,0.0499371215701103,-0.1449781656265258,-0.9881739020347596,-0.0148571655154228,0.0038038492202758,0.0059961676597595,0.4007571936267765,0.0062926441266664,0.0766385232049933,0.9129515810751468,0.1454909059971624,0.0504917981428913,2.31062722923599,0.39180779457092285,,,,,,,,,,,,,,,,,,,,,
1763354779697691136,5.0646913051605225,-0.6494936943054199,0.1679837107658386,0.1949439346790313,0.0512887872755527,-0.139282688498497,-0.9889235496520996,-0.0141641497611999,-0.0381617695093154,0.0209975242614746,0.3998669704014053,0.0044445263213254,0.0742864004289772,0.913547073779124,0.1397370030322587,0.0518168225858262,2.3127954127581134,0.4018547534942627,,,,,,,,,,,,,,,,,,,,,
1763354779707737088,5.074737310409546,-0.819611668586731,0.1779721677303314,0.1969183981418609,0.052753958851099,-0.1320913732051849,-0.9898327589035034,-0.011585745960474,-0.06685271859169,0.0303448438644409,0.3989238756029327,0.0022445673309506,0.0712641734505351,0.9142079397277496,0.132478541647083,0.0532454540484057,2.3151531827576397,0.41190075874328613,,,,,,,,,,,,,,,,,,,,,
1763354779717783296,5.084783315658569,-1.0272856950759888,0.1799050569534301,0.1885118782520294,0.0542885772883892,-0.1229843646287918,-0.9909225702285768,-0.0065590851008892,-0.0739608183503151,0.0286728739738464,0.3979747548842874,-0.0003641522111858,0.067368893491291,0.9149193502191508,0.1232965172943327,0.0547311763799055,2.3176210274150253,0.42194676399230957,,,,,,,,,,,,,,,,,,,,,
1763354779727830272,5.094830274581909,-1.1019073724746704,0.1795330047607422,0.1614760011434555,0.0558501668274402,-0.1123630255460739,-0.9920964241027832,-0.0046721920371055,-0.077090099453926,0.0330662727355957,0.397098056119552,-0.0032721470050541,0.0627780410867264,0.9156207267551576,0.1126008172235686,0.05623574399948,2.3200016111330313,0.4319937229156494,,,,,,,,,,,,,,,,,,,,,
1763354779737876224,5.104876279830933,-1.1210358142852783,0.1987204551696777,0.1507241874933242,0.0575461164116859,-0.1013317555189132,-0.9931869506835938,-0.0105643048882484,-0.0724658519029617,0.0252761840820312,0.3963113232941432,-0.0063055964868408,0.0580238231201205,0.9162591234113896,0.1015059767823785,0.0578761625349634,2.3221860599496433,0.44203972816467285,,,,,,,,,,,,,,,,,,,,,
1763354779747922176,5.114922285079956,-1.0606573820114136,0.2464208602905273,0.1546605974435806,0.0596370697021484,-0.0904702246189117,-0.994111955165863,-0.0204067230224609,-0.0305167213082313,0.0350207686424255,0.3955154140831124,-0.0094759936259704,0.0534250258353129,0.9168551991504826,0.0905940934709332,0.0599184866069394,2.324347092439505,0.4520857334136963,,,,,,,,,,,,,,,,,,,,,
1763354779757969408,5.124969482421875,-0.9794073104858398,0.2757603526115417,0.1921656280755996,0.0621090903878212,-0.0803755670785904,-0.9948277473449708,-0.0244351364672184,0.0295637995004653,0.0270543098449707,0.3945881985272247,-0.0126661160943016,0.0492513946290861,0.9174498102031556,0.0804623587937893,0.0623510786656382,2.3267300378925952,0.46213293075561523,,,,,,,,,,,,,,,,,,,,,
1763354779768015360,5.135015487670898,-0.8729024529457092,0.2818195819854736,0.2066164761781692,0.06475380808115,-0.0712397545576095,-0.9953551292419434,-0.014735497534275,0.0643427819013595,0.0116820335388183,0.3935351068095009,-0.015742363966229,0.0455478978108345,0.9180456516533412,0.0713001494935415,0.0649644415179508,2.329331331775049,0.47217893600463867,,,,,,,,,,,,,,,,,,,,,
1763354779778061312,5.145061492919922,-0.841689944267273,0.2454512119293213,0.2213701158761978,0.0672628208994865,-0.0628677383065223,-0.9957526326179504,0.0033548474311828,0.0628524869680404,-0.0200401544570922,0.3924207212977397,-0.0185990423848531,0.0421633178948425,0.9186306856988874,0.0629092224031301,0.0674472659955436,2.332038169370225,0.4822249412536621,,,,,,,,,,,,,,,,,,,,,
1763354779788108288,5.155108451843262,-0.8738113641738892,0.1918588131666183,0.2128615826368332,0.0693117529153823,-0.0544143319129943,-0.996109902858734,0.0233243554830551,0.0343948006629943,-0.0147696137428283,0.3912764026929857,-0.0212520431929394,0.0386444501833803,0.9192157939215634,0.0544412204761555,0.0694704577199422,2.3348357338462513,0.49227190017700195,,,,,,,,,,,,,,,,,,,,,
1763354779798154240,5.165154457092285,-0.9157479405403136,0.1532188504934311,0.1758667379617691,0.070930503308773,-0.0456009320914745,-0.9964383840560912,0.0242538228631019,-0.0026931352913379,0.0074399709701538,0.3902444920686961,-0.0237635029741499,0.0348728030427976,0.919743746983134,0.0456167516937758,0.0710641669906793,2.337420872458352,0.5023179054260254,,,,,,,,,,,,,,,,,,,,,
1763354779808200448,5.175200462341309,-0.9561057686805724,0.1419044137001037,0.1487469673156738,0.072341464459896,-0.0362726189196109,-0.9967201352119446,0.0124058499932289,-0.0243200287222862,0.005249798297882,0.3893470689726466,-0.0262660804647666,0.0308225549181908,0.920200536101569,0.0362805789468332,0.0724524739726672,2.339738395863245,0.5123639106750488,,,,,,,,,,,,,,,,,,,,,
1763354779818247424,5.185247421264648,-0.9041932225227356,0.128716304898262,0.1348301768302917,0.0736398175358772,-0.0270587857812643,-0.996917724609375,0.0030508488416671,-0.0210369117558002,0.0095368027687072,0.3885561148984912,-0.0286832563652303,0.026802907366983,0.9205884824883772,0.027062089389385,0.0737335838661966,2.341815804349996,0.5224108695983887,,,,,,,,,,,,,,,,,,,,,
1763354779828293376,5.195293426513672,-0.8004335165023804,0.1185286492109298,0.1298636496067047,0.0748595595359802,-0.0185467954725027,-0.9970216155052184,0.0014801621437072,0.0046612937003374,0.0158509612083435,0.3878045969784262,-0.0309201171790924,0.0230900098627722,0.9209333929096422,0.0185478585516924,0.0749425707616384,2.3437727183530552,0.5324568748474121,,,,,,,,,,,,,,,,,,,,,
1763354779838339328,5.205339431762695,-0.6278701424598694,0.0928833708167076,0.1325272619724273,0.0759022980928421,-0.0114618185907602,-0.9970493912696838,0.0066477507352828,0.05366762727499,0.0047245621681213,0.3870786012579955,-0.0327924245124012,0.0199991626867326,0.921246323476312,0.0114620695489073,0.0759803680344671,2.345614674486073,0.5425028800964355,,,,,,,,,,,,,,,,,,,,,
1763354779848386304,5.215386390686035,-0.4341659545898437,0.0569578595459461,0.1406818628311157,0.0766291990876197,-0.006255171727389,-0.997040033340454,0.0195774659514427,0.0984640344977378,-0.0229337215423584,0.3863529309172764,-0.0341509480636349,0.0177113922938429,0.9215483761237698,0.0062552126505047,0.0767058954605019,2.347383539641264,0.5525498390197754,,,,,,,,,,,,,,,,,,,,,
1763354779858432256,5.225432395935059,-0.2971078753471374,0.026875490322709,0.1704781055450439,0.0770455747842788,-0.0027700623031705,-0.9970237016677856,0.027675487101078,0.1223989725112915,-0.0340584516525268,0.3855637371821115,-0.0350312889546762,0.0161538555512961,0.921874395468153,0.0027700658088925,0.0771223033438769,2.3492256776247475,0.5625958442687988,,,,,,,,,,,,,,,,,,,,,
1763354779868478208,5.235478401184082,-0.3292567431926727,-0.1521973311901092,0.1839057654142379,0.076743833720684,0.0013574076583608,-0.9970499277114868,0.0349810197949409,0.1190039217472076,-0.0305379629135131,0.3845248210940808,-0.0357046524003211,0.0141498462181516,0.9223154129987704,-0.0013574080526424,0.0768194398269424,2.3516437563149375,0.5726418495178223,,,,,,,,,,,,,,,,,,,,,
1763354779878525184,5.245525360107422,-0.0164821855723857,-0.0568190068006515,0.1325407475233078,0.0758772790431976,0.0023135922383517,-0.9971144795417786,0.0455826818943023,0.1246700510382652,0.010771095752716,0.3838073635511794,-0.0354985915229828,0.0135133282048101,0.9226316794981644,-0.0023135943140074,0.0759504817291854,2.353248430357183,0.5826888084411621,,,,,,,,,,,,,,,,,,,,,
1763354779888571136,5.255571365356445,-0.1914742290973663,-0.0412072874605655,0.1039312109351158,0.0753829926252365,0.0033729060087352,-0.9971489310264589,0.0012008622288703,-0.0016639190725982,-0.0695319175720214,0.3832553949948214,-0.0354812855207895,0.0129074896736374,0.9228704733270888,-0.0033729123805805,0.0754549999911071,2.354491441742268,0.5927348136901855,,,,,,,,,,,,,,,,,,,,,
1763354779898617344,5.265617370605469,-0.1901420652866363,-0.0152796190232038,0.0656921118497848,0.0751472041010856,0.0052689868025481,-0.9971585273742676,-0.0172401070594787,-0.0239152256399393,0.0369535088539123,0.3828408882727118,-0.035741494823497,0.0119699593341842,0.9230450900730538,-0.0052690112493607,0.0752191560847262,2.3554625769676405,0.602780818939209,,,,,,,,,,,,,,,,,,,,,
1763354779908664320,5.275664329528809,-0.2096329480409622,-0.0273322872817516,0.0536229386925697,0.0749939456582069,0.0072277770377695,-0.9971578121185304,-0.0130585208535194,-0.0116528254002332,0.0152394771575927,0.3825270801389925,-0.0360499041953322,0.0110230196021976,0.9231749972181746,-0.0072278399333129,0.0750663858473232,2.3562155004870498,0.6128277778625488,,,,,,,,,,,,,,,,,,,,,
1763354779918710272,5.285710334777832,-0.194193959236145,-0.0588610172271728,0.0632057934999466,0.0745638459920883,0.0092598292976617,-0.9971732497215272,0.0087186247110366,0.0194572154432535,-0.0027962327003479,0.382229872616351,-0.0362433944726544,0.0099895706185458,0.9233022872593198,-0.0092599616381673,0.0746363148171142,2.3569368789349943,0.6228737831115723,,,,,,,,,,,,,,,,,,,,,
1763354779928756224,5.2957563400268555,-0.1471076756715774,-0.075815238058567,0.0730403140187263,0.0738884359598159,0.0109364250674843,-0.9972065687179564,0.0185950845479965,0.0337565690279006,-0.0009623765945434,0.3818757879674145,-0.0362552393706748,0.0090711091933688,0.9234576941406772,-0.0109366430682042,0.0739602627255032,2.357769376163121,0.6329197883605957,,,,,,,,,,,,,,,,,,,,,
1763354779938803200,5.305803298950195,-0.0824359655380249,-0.0665709003806114,0.0713632330298423,0.0731763914227485,0.0120670264586806,-0.997246026992798,0.0101060792803764,0.0312526747584342,0.0019762516021728,0.381514520922239,-0.0361451529371384,0.008397833780802,0.9236176473612208,-0.0120673193259381,0.0732472011282183,2.3585973395051707,0.6429667472839355,,,,,,,,,,,,,,,,,,,,,
1763354779948849152,5.315849304199219,-0.0164108797907829,-0.0482661984860897,0.0700782611966133,0.0725821331143379,0.0125081343576312,-0.9972839951515198,-0.0021780803799629,0.0352518782019615,0.0055237412452697,0.3811760437686845,-0.0359572465699255,0.0080669341770695,0.9237677490366928,-0.0125084609116591,0.0726517077808364,2.3593506687250723,0.653012752532959,,,,,,,,,,,,,,,,,,,,,
1763354779958895104,5.325895309448242,0.022517941892147,-0.02554577216506,0.0787306874990463,0.0722217187285423,0.0124194314703345,-0.9973112940788268,-0.0089740380644798,0.0433667004108428,0.0017058253288269,0.3808241700563097,-0.0357764592094669,0.0080253947191927,0.923920220709056,-0.0124197511406213,0.0722902340868275,2.3601125386633885,0.6630587577819824,,,,,,,,,,,,,,,,,,,,,
1763354779968942336,5.335942506790161,0.0309276729822158,-0.0181696154177188,0.0791328251361846,0.0720084309577941,0.0120800668373703,-0.9973308444023132,-0.0040915608406066,0.0501605346798896,-0.0072620511054992,0.3804565076235686,-0.0356161678265474,0.0081274282165437,0.9240770110995616,-0.012080360326539,0.0720760735077987,2.360898883396033,0.6731059551239014,,,,,,,,,,,,,,,,,,,,,
