t_rel_ms,time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw,timestamp,omega_mag,label,session_id
0,1761072576345274624,9.314274787902832,0.1507625132799148,-0.0893823578953743,-0.1106798350811004,-0.2488256096839904,0.8403472304344177,-0.4815624356269836,0.0628820061683654,-0.1524199843406677,-0.0337573885917663,0.3351091013225338,-0.3232191090299243,0.3933804670167817,-0.7927692734693634,-0.997923482759912,-0.4769219446874702,-2.6051473773749705,9020,0.20728860848342062,backhand,backhands_watch-right
10,1761072576355320576,9.324320793151855,0.0923040062189102,-0.0970037952065467,-0.1347074061632156,-0.2502894699573517,0.8392729759216309,-0.4826759099960327,0.0606227219104766,-0.1348052024841308,-0.0446068048477172,0.3350215023081846,-0.3235322074513344,0.3924142573272594,-0.7931573534467634,-0.9959447299235428,-0.478373765817523,-2.605894697835695,9030,0.18993643969432458,backhand,backhands_watch-right
20,1761072576365366784,9.33436679840088,0.0850960537791252,-0.1079378426074981,-0.1202894076704979,-0.2518611848354339,0.8383413553237915,-0.4834766685962677,0.0534511804580688,-0.1319509744644165,-0.0377177596092224,0.3348807779686801,-0.3239609347258223,0.3915494538756692,-0.7934690744675137,-0.9942334759772772,-0.4802570691032669,-2.607010451525278,9040,0.18265119171048416,backhand,backhands_watch-right
30,1761072576375412736,9.344412803649902,0.0673375651240348,-0.1165419816970825,-0.0923943892121315,-0.2532443404197693,0.8375820517539978,-0.4840700030326843,0.0464724898338317,-0.1422390341758728,-0.0485532879829406,0.3348372585006876,-0.3244100081356579,0.3907980895646438,-0.7936744548498309,-0.9928421099743738,-0.482000705502867,-2.607839712372237,9050,0.16325778490656911,backhand,backhands_watch-right
40,1761072576385457664,9.35445785522461,0.0411549657583236,-0.1315547525882721,-0.0880709290504455,-0.2545265257358551,0.8370122313499451,-0.4843827784061432,0.0262551009654998,-0.1319952011108398,-0.0423506200313568,0.3348432528548385,-0.3249185886611462,0.390174993196967,-0.7937703101120898,-0.991799962575596,-0.4838120046268949,-2.6086091576930315,9060,0.16357528138120037,backhand,backhands_watch-right
50,1761072576395503872,9.364503860473633,-0.0411566868424415,-0.1550238579511642,-0.0859435945749282,-0.2559134066104889,0.8367049098014832,-0.4841831922531128,0.006996750831604,-0.1168867945671081,-0.0282527208328247,0.3348003937663805,-0.3256027276871139,0.3897323091841475,-0.7937256401086417,-0.9912385116898932,-0.4862232767073094,-2.609843675542096,9070,0.1819685985393336,backhand,backhands_watch-right
60,1761072576405549824,9.374549865722656,-0.1356652081012725,-0.1752006411552429,-0.0905923247337341,-0.2574045360088348,0.8368558883666992,-0.4831306338310241,-0.0016592144966125,-0.1024808883666992,-0.0104911923408508,0.3346453594794947,-0.3265322238229303,0.3896298179422783,-0.7934594310045309,-0.991514287848369,-0.48952996286471,-2.6118872422104684,9080,0.23938939544397553,backhand,backhands_watch-right
70,1761072576415595776,9.38459587097168,-0.1936238408088684,-0.2057140618562698,-0.1047246530652046,-0.2591146528720855,0.8373591899871826,-0.481341004371643,0.0016836524009704,-0.0993068814277648,-0.006772369146347,0.3343654441862205,-0.3277202029330653,0.3897806668500267,-0.793013397931328,-0.9924343523850548,-0.4938302915580013,-2.6148055133942547,9090,0.30129009265923545,backhand,backhands_watch-right
80,1761072576425641728,9.394641876220703,-0.2225973606109619,-0.2412348836660385,-0.1360406726598739,-0.2611723244190216,0.8380140066146851,-0.4790841937065124,0.0004301369190216,-0.092835783958435,-0.028285801410675,0.333994577603966,-0.3291632833767414,0.3900121056536479,-0.7924580635513807,-0.9936332425414264,-0.4991113317501029,-2.6184729460653293,9100,0.355318052828849,backhand,backhands_watch-right
90,1761072576435686656,9.404686689376833,-0.217774897813797,-0.2496145069599151,-0.1724839061498642,-0.2636347413063049,0.8386273384094238,-0.4766561686992645,-0.0228185355663299,-0.0645030736923217,-0.0496652722358703,0.333511936684013,-0.3307900867903827,0.3901920529938125,-0.7918952067029014,-0.9947582679804048,-0.5052140791125014,-2.6228275032203388,9110,0.37347557628761535,backhand,backhands_watch-right
100,1761072576445733632,9.414733648300173,-0.2322893589735031,-0.2318043857812881,-0.2144024968147277,-0.2663934528827667,0.8391342759132385,-0.4742237329483032,-0.0535375475883483,-0.0365983247756958,-0.0664256513118743,0.3328626779623356,-0.332473504862215,0.3903197352930574,-0.7914002211768505,-0.9956896664504316,-0.5118167826264836,-2.627835247487547,9120,0.39199496195761313,backhand,backhands_watch-right
110,1761072576455779584,9.424779653549194,-0.2219104915857315,-0.2061424404382705,-0.2495024353265762,-0.2693587243556976,0.8395240306854248,-0.4718529880046844,-0.0720414221286773,-0.0277717113494873,-0.0799810886383056,0.3320062127010169,-0.3341318205798129,0.390422119557923,-0.7910109643969462,-0.9964066023647528,-0.5187121683640411,-2.633492759022381,9130,0.39241615315830114,backhand,backhands_watch-right
120,1761072576465825536,9.434825658798218,-0.2513533234596252,-0.219820961356163,-0.2748810350894928,-0.2725729942321777,0.8398507237434387,-0.4694195091724396,-0.0701546669006347,-0.0426858067512512,-0.0782337188720703,0.330981438774714,-0.3358405443916782,0.3905142438925452,-0.7906712392958608,-0.9970081828482676,-0.5260772846931854,-2.6398001123978188,9140,0.43250356266465323,backhand,backhands_watch-right
130,1761072576475871488,9.44487166404724,-0.3146659731864929,-0.240348070859909,-0.2663607895374298,-0.2760085761547088,0.8404198288917542,-0.4663837552070617,-0.0543137192726135,-0.0495873093605041,-0.0695659518241882,0.3298545177520196,-0.3377787659228936,0.3907859011293302,-0.7901822292109274,-0.9980574856117032,-0.5343724818287424,-2.6468962264145413,9150,0.4772105825005199,backhand,backhands_watch-right
140,1761072576485917696,9.454917669296265,-0.3143381476402282,-0.2408791184425354,-0.230087012052536,-0.2792949378490448,0.8412076830863953,-0.4629947543144226,-0.0419330894947052,-0.0522977709770202,-0.0851162075996398,0.3287781934460708,-0.3397758638810007,0.3912224312575956,-0.7895583670491405,-0.9995128512152864,-0.5427952734949775,-2.6540016866282743,9160,0.4580079190132052,backhand,backhands_watch-right
150,1761072576495962368,9.464962482452393,-0.2512854337692261,-0.2311833351850509,-0.2046402543783188,-0.2822495102882385,0.8418974280357361,-0.459939032793045,-0.0305403769016265,-0.061227262020111,-0.08783620595932,0.3278848413824963,-0.3416098547300357,0.3915778173213514,-0.7889619905436149,-1.0007897284746443,-0.550408376842199,-2.6602335763218616,9170,0.3980800640623626,backhand,backhands_watch-right
160,1761072576506008320,9.475008487701416,-0.1961517632007599,-0.2399819940328598,-0.1883345991373062,-0.2850719094276428,0.8423486948013306,-0.457364946603775,-0.0076984763145446,-0.0553003549575805,-0.0718251466751098,0.3271618145258834,-0.3433239042575399,0.3917221299592953,-0.7884463578738695,-1.0016265802317883,-0.5573701639749743,-2.6656552419226625,9180,0.3626800144741427,backhand,backhands_watch-right
170,1761072576516054272,9.48505449295044,-0.1622888743877411,-0.2499922960996627,-0.1507022678852081,-0.287682443857193,0.8426675200462341,-0.455137699842453,0.0179223120212554,-0.0487527251243591,-0.0556197166442871,0.3266468528503835,-0.3449398933215049,0.3917239108480195,-0.7879535090064841,-1.0022184027578471,-0.5636727870165822,-2.670189998723142,9190,0.3339835331344443,backhand,backhands_watch-right
180,1761072576526100480,9.495100498199465,-0.1201970055699348,-0.2315233200788498,-0.1155245676636695,-0.2899642586708069,0.8429369330406189,-0.4531866908073425,0.0319686233997345,-0.0389971137046813,-0.0647118687629699,0.3263318186100796,-0.3464205536999939,0.3916624235223579,-0.7874649199794362,-1.0027189667171086,-0.5691954049210285,-2.6738193080964083,9200,0.2853003568560513,backhand,backhands_watch-right
190,1761072576536146432,9.505146503448486,-0.0474157482385635,-0.2216168940067291,-0.1062064319849014,-0.291960060596466,0.8429901599884033,-0.4518040418624878,0.0323012769222259,-0.021792709827423,-0.0590907037258148,0.326184450883934,-0.3476834424105051,0.3914258557233184,-0.7870868356651001,-1.0028178666470395,-0.5737059260322629,-2.6764536911101344,9210,0.25028405279836774,backhand,backhands_watch-right
200,1761072576546191360,9.515191555023192,-0.0213598124682903,-0.2214122116565704,-0.1149793267250061,-0.2939204275608063,0.8427937030792236,-0.4508986473083496,0.0361384451389312,-0.0014851093292236,-0.0296921730041503,0.326128488011943,-0.348833609566219,0.3909805510987458,-0.7868224406002843,-1.002452785993336,-0.5776779976388404,-2.6785072692400034,9220,0.25039939024180985,backhand,backhands_watch-right
210,1761072576556237568,9.525237560272217,-0.032988503575325,-0.2243800312280655,-0.1222593486309051,-0.2959755063056946,0.8425524234771729,-0.450004518032074,0.0480201840400695,0.0266034603118896,-0.003212034702301,0.3260442384684812,-0.3500097419804258,0.3905008652838514,-0.7865732976453376,-1.0020046795512616,-0.5817809118965788,-2.6806804035117247,9230,0.25764702231871434,backhand,backhands_watch-right
220,1761072576566283520,9.53528356552124,-0.0366705246269702,-0.2237065881490707,-0.1318616420030594,-0.2980959713459015,0.8423309326171875,-0.4490183591842651,0.0633700191974639,0.0439910888671875,0.0017832517623901,0.325913196659974,-0.3512196924648945,0.3900455808552414,-0.7863140792982277,-1.001593576392547,-0.5860734801631818,-2.683070077572439,9240,0.26225342245518585,backhand,backhands_watch-right
