t_rel_ms,time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw,timestamp,omega_mag,label,session_id
0,1761072583126191872,16.095191955566406,-0.0041358843445777,-0.0967482402920723,0.017548618838191,-0.3164355754852295,0.8410068154335022,-0.438834935426712,0.0303943157196044,0.0820125937461853,0.0147169232368469,0.3482946108084618,-0.3736643947166271,0.3754430140507345,-0.7733746447487977,-0.999141462751295,-0.6247347002567771,-2.644193899123431,15770,0.09841382810384117,backhand,backhands_watch-right
10,1761072583136236800,16.105237007141113,0.0537529475986957,-0.0927827581763267,0.0465541705489158,-0.3165434598922729,0.8410317301750183,-0.4387092292308807,0.0333861410617828,0.1072409152984619,0.0182532966136932,0.3486646272725781,-0.3739317676686982,0.3752604667791503,-0.7731672081791912,-0.9991875447275091,-0.6250323438954344,-2.6433902148454385,15780,0.11689871849533845,backhand,backhands_watch-right
20,1761072583146283008,16.115283012390137,0.0918113812804222,-0.0809953436255455,0.0453442968428134,-0.3165419101715088,0.8408616781234741,-0.4390361905097961,0.023100197315216,0.1022077202796936,0.0246685445308685,0.34915216219855,-0.3740645212565616,0.3749101702358003,-0.7730528853370815,-0.9988732228788084,-0.6246765692702122,-2.6418958068608407,15790,0.13055910798488335,backhand,backhands_watch-right
30,1761072583156328960,16.12532901763916,0.1107565760612487,-0.0641087666153907,0.0209750421345233,-0.3165369927883148,0.8405354619026184,-0.4396639168262481,0.016991764307022,0.0767313241958618,0.0400362312793731,0.3496279816933078,-0.3740948169070703,0.3744610907258722,-0.7730408400003475,-0.9982708505154196,-0.6239915515620877,-2.6402171482796373,15800,0.12968001191510906,backhand,backhands_watch-right
40,1761072583166374912,16.135375022888184,0.0825979113578796,-0.0350017473101615,-0.0108782295137643,-0.3166928291320801,0.8401443362236023,-0.4402990937232971,0.0295681655406951,0.0372665524482727,0.0526648163795471,0.34992859630821,-0.3741090670705996,0.3740225352702667,-0.7731103541157633,-0.9975492454738616,-0.6235404601076555,-2.639083113169568,15810,0.09036522092488163,backhand,backhands_watch-right
50,1761072583176420864,16.145421028137207,0.0271840542554855,-0.0095492508262395,-0.0178945921361446,-0.3169126212596893,0.8398622870445251,-0.4406788647174835,0.0552854239940643,0.0038114190101623,0.0484821796417236,0.3500225100585437,-0.3741323084371449,0.3737453545941576,-0.773190642913038,-0.9970294534619748,-0.6234606791767813,-2.638702298980998,15820,0.03391721428458687,backhand,backhands_watch-right
60,1761072583186465792,16.155465841293335,-0.0603982582688331,0.0098031423985958,-0.0042882370762526,-0.3169416189193725,0.8399385809898376,-0.4405122995376587,0.0806898176670074,-0.0161013603210449,0.051993042230606,0.3499634150901392,-0.3741693191583441,0.3738197026235248,-0.7731634014624703,-0.9971700173957256,-0.6236832208558025,-2.638989495199869,15830,0.06133873311389762,backhand,backhands_watch-right
70,1761072583196511744,16.16551184654236,-0.127336174249649,0.0406501702964305,0.0105991885066032,-0.3167548775672912,0.8404169678688049,-0.4397335946559906,0.0876899659633636,-0.0184108018875122,0.0605069100856781,0.3497620668930271,-0.3742347892782326,0.374274663728718,-0.7730027446116894,-0.9980521317279888,-0.6242427133694722,-2.639949986710319,15840,0.13408683908074007,backhand,backhands_watch-right
80,1761072583206557696,16.175557851791382,-0.1494864970445633,0.0669225230813026,0.0495543107390403,-0.3161532878875732,0.841230034828186,-0.4386105239391327,0.0851504802703857,-0.0062843561172485,0.04777193069458,0.3495245247414695,-0.3742062152261249,0.3750525953720373,-0.7727469907518597,-0.999554188028578,-0.6245539719129566,-2.641003681323088,15850,0.17111536052337054,backhand,backhands_watch-right
90,1761072583216603648,16.185603857040405,-0.0888213440775871,0.0974354892969131,0.0765978246927261,-0.3150911033153534,0.8421111106872559,-0.4376831948757171,0.077938973903656,0.0144562721252441,0.017868161201477,0.3494157639719857,-0.3739721573751447,0.375903223147803,-0.7724961619413792,-1.0011858832670946,-0.6239616515181382,-2.6413100772064366,15860,0.15247994125764733,backhand,backhands_watch-right
100,1761072583226649856,16.19564986228943,0.0144880013540387,0.1184411719441413,0.0766990184783935,-0.3138262331485748,0.8426474332809448,-0.4375596344470978,0.0645433962345123,0.0217477083206176,0.0013108849525451,0.3494601748219419,-0.3734679069029651,0.3764862617155164,-0.7724360399746182,-1.0021810973446768,-0.6221893281925778,-2.640521659870941,15870,0.14184834447495404,backhand,backhands_watch-right
