time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw
1763355446616537600,0.31353759765625,-0.00022132368758320808,0.026323683559894562,0.003538828343153,0.051256559789180756,-0.2627638578414917,-0.9634977579116821,0.00018082186579704285,0.0083235502243042,0.005413651466369629,0.3336938123818485,0.02030194261818392,0.13356254963492892,0.9329509058046254,0.2658856179699359,0.05314832315473044,2.4474907042437106
1763355446626583552,0.32358360290527344,-0.010813547298312187,0.04005151242017746,0.0043763043358922005,0.05155997350811958,-0.2627445161342621,-0.9634868502616882,-0.0011601820588111877,0.007907480001449585,0.0032207369804382324,0.3336607842618845,0.020149944671105625,0.13360597630664814,0.9329598120453289,0.26586555001944684,0.053462939297808244,2.447517995048579
1763355446636629504,0.3336296081542969,-0.027710773050785065,0.04677253216505051,-0.0021335268393158913,0.05069562420248985,-0.2596389949321747,-0.9643741846084595,-0.001501280814409256,0.0019180476665496826,0.009418129920959473,0.3336598614341634,0.020017598417099717,0.131955316998979,0.9331978828836032,0.26264834678617793,0.052520074554465494,2.447893695439278
1763355446646675712,0.3436756134033203,-0.051678791642189026,0.04763949289917946,0.0018871361389756203,0.05019840970635414,-0.2625836431980133,-0.963602602481842,-0.0017365030944347382,-0.00020322203636169434,0.011515200138092041,0.3334614023538629,0.02073907008026689,0.13329891220143578,0.9330619862374094,0.2656988451468137,0.052047465584293,2.4481600573231814
1763355446656721664,0.35372161865234375,-0.05474728345870972,0.0534270741045475,0.0007619503885507584,0.051109857857227325,-0.2673620581626892,-0.9622397422790527,-0.0008321516215801239,-0.006014406681060791,0.009938716888427734,0.33326600200529727,0.0211131781010922,0.13577321552953406,0.9327666230378433,0.2706543846426828,0.053065647145507384,2.448060847665332
1763355446666767616,0.3637676239013672,-0.04953484237194061,0.06459920108318329,-0.0008143740706145763,0.05281448736786842,-0.2689657509326935,-0.9617006182670593,0.0008506812155246735,-0.0064553916454315186,0.009262263774871826,0.33322408798463915,0.020578630369066913,0.13684376459069725,0.9326371789962179,0.27231905568181597,0.05486269388987393,2.44776132816803
1763355446676813568,0.3738136291503906,-0.05970732122659683,0.061332035809755325,0.00035768281668424606,0.05406029522418976,-0.26827120780944824,-0.9618253707885742,-0.0019515268504619598,0.009985685348510742,0.007281303405761719,0.33323069221443224,0.01986714875731077,0.13672092052217127,0.9326682445575151,0.2715980082818431,0.05614686224051217,2.447614406288473
1763355446686859520,0.38385963439941406,-0.08463291078805923,0.05498865246772766,0.0074915811419487,0.0544452890753746,-0.26672449707984924,-0.9622337222099304,0.0010051503777503967,0.010941416025161743,0.00202864408493042,0.3331966273572377,0.01940935774772411,0.136038277017232,0.9327898266410094,0.2699928095674526,0.056521917776339345,2.4477566570538665
1763355446696905728,0.3939056396484375,-0.09713511914014816,0.061333898454904556,0.012019753456115723,0.05459976568818092,-0.2643524706363678,-0.9628793597221375,0.00608443096280098,-0.008596748113632202,0.006153285503387451,0.33313963532690116,0.018913860870548353,0.13491698958637233,0.9329831271334685,0.2675324385235916,0.056644022837558414,2.4480505697725508
1763355446706951680,0.40395164489746094,-0.09590204060077667,0.06655818969011307,0.008891692385077477,0.05471497401595116,-0.26237091422080994,-0.9634146690368652,0.0022460855543613434,-0.011570125818252563,0.012181758880615234,0.3330652243583568,0.018503057563966616,0.13397878865067253,0.9331532276168387,0.26547838937544727,0.05673181599280431,2.448355131421881
1763355446718253568,0.4152536392211914,-0.09225883334875107,0.06672277301549911,0.010217947885394096,0.05483568459749222,-0.2611086666584015,-0.9637506604194641,-0.003291487693786621,0.005493432283401489,0.008687794208526611,0.33294769170214894,0.018209130491154205,0.1333907849964768,0.9332851931361688,0.2641705322176948,0.056836925214978254,2.4486918936953193
