time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw,timestamp,omega_mag,isSwing
1761597263697993472,6.928993463516235,-0.1321619302034378,-0.1076527163386344,-0.3876670598983764,-0.5958248376846313,0.5560554265975952,-0.5794784426689148,-0.0162509679794311,-0.0244697332382202,-0.0198867917060852,0.2679079977645076,0.2253194943997122,-0.3993643706682352,0.8473279748706177,-0.5896322629940347,-0.7993054978852818,2.2739916173325954,190,0.42348746434863477,0
1761597263708039424,6.939039468765259,-0.1313898116350174,-0.127163365483284,-0.4177020192146301,-0.598745584487915,0.5544149875640869,-0.5780379176139832,-0.0298097133636474,-0.0015738010406494,-0.0341598987579345,0.269891736922871,0.2262746674526033,-0.3997259085012595,0.8462727513777744,-0.5876598347042267,-0.8029931810198839,2.2686168875484825,200,0.45597015360492604,0
1761597263718085632,6.949085474014282,-0.1549449563026428,-0.1200436800718307,-0.4120225608348846,-0.6018129587173462,0.5526914000511169,-0.5765009522438049,-0.0532315969467163,0.005749762058258,-0.0535496473312377,0.2719313095374168,0.2272990368264591,-0.4001058076707939,0.8451650165773502,-0.5855902847922263,-0.8068764012026701,2.2630641793711113,210,0.4562685779732723,0
1761597263728131584,6.959131479263306,-0.2149271517992019,-0.0787786990404129,-0.3812736868858337,-0.6045872569084167,0.5513427257537842,-0.5748872756958008,-0.0630915164947509,-0.0326964855194091,-0.0740994811058044,0.2740198665557887,0.2280799549376497,-0.4006693050630465,0.8440122242665158,-0.5839728035822364,-0.8105735100872119,2.2572344829721485,220,0.44471270311801736,0
1761597263738176256,6.969176292419434,-0.2604067623615265,-0.022704504430294,-0.3606845438480377,-0.6069297790527344,0.5504814386367798,-0.5732420086860657,-0.0764808654785156,-0.0657707452774047,-0.0733186602592468,0.2761682338238752,0.2285150153958923,-0.4014472387442755,0.8428238749975278,-0.5829408304881086,-0.8139352139785176,2.251098613157198,230,0.44544417896735927,0
1761597263748222208,6.979222059249878,-0.2359228134155273,-0.026966793462634,-0.3715212047100067,-0.6090611815452576,0.5497283935546875,-0.5717019438743591,-0.0876398682594299,-0.072174072265625,-0.059523582458496,0.2783117682047175,0.2288139135064662,-0.4022352724336715,0.84166114173492,-0.5820390524651069,-0.8170275069665955,2.245021831809453,240,0.4409249226214467,0
1761597263758268160,6.989268064498901,-0.1237536743283271,-0.0652215033769607,-0.4009973406791687,-0.6114606261253357,0.5484083294868469,-0.5704070329666138,-0.0822343826293945,-0.0576246976852417,-0.0332000851631164,0.2803883961744136,0.2293789368236636,-0.4027179807621917,0.8405866672846493,-0.5804596347430728,-0.8201203972576437,2.239463727165146,250,0.42469716698404975,1
1761597263768314112,6.999314069747925,0.0052925264462828,-0.0488551184535026,-0.4333221912384033,-0.6140606999397278,0.5461931228637695,-0.569739043712616,-0.0584704279899597,-0.0523271560668945,-0.0130094289779663,0.282307489339907,0.2302676520211818,-0.40262549974246,0.8397452456865204,-0.5778128198797692,-0.8228208753141553,2.2350458170042464,260,0.43609970746945215,1
1761597263778360064,7.009360074996948,0.1068630889058113,-0.0602763444185256,-0.4836921393871307,-0.6168641448020935,0.5430213212966919,-0.5697424411773682,-0.0373259186744689,-0.0531378984451293,0.0074560642242431,0.2842370064768764,0.2314143279515362,-0.4019654015240224,0.8390950491814476,-0.5740309605897038,-0.825088591268052,2.231430254390022,270,0.4990100631969775,1
1761597263788406016,7.019406080245972,0.1717306971549987,-0.0757977217435836,-0.5257329344749451,-0.6200428009033203,0.5390645265579224,-0.5700494050979614,-0.0541973114013671,-0.0441609621047973,0.0059472322463989,0.2862514110566651,0.2328581890117485,-0.4009393499259262,0.838501494192986,-0.5693260387967791,-0.8273814730578257,2.228107328893899,280,0.5582399532087402,1
1761597263798452224,7.029452085494995,0.22967629134655,-0.067794919013977,-0.5059882402420044,-0.6232394576072693,0.5346911549568176,-0.5706819891929626,-0.0660610198974609,-0.0606006383895874,-0.0045743584632873,0.2882181551469768,0.2344058990726789,-0.3996409490867845,0.8380162660171064,-0.564142234573609,-0.8293906594333806,2.225298438200137,290,0.559795899515187,1
1761597263808498176,7.0394980907440186,0.2971655428409576,-0.073598176240921,-0.5259265303611755,-0.626364529132843,0.529981791973114,-0.5716527700424194,-0.0805752277374267,-0.084058940410614,-0.017077088356018,0.2901410006051891,0.2359935576174933,-0.3980962823425583,0.8376423645262872,-0.5585791133208767,-0.8310350178034932,2.2229781597722473,300,0.6085415078165952,1
1761597263818542848,7.0495429039001465,0.3728517889976501,-0.1292153745889663,-0.5595952868461609,-0.6298266649246216,0.5246058702468872,-0.5728063583374023,-0.0926312208175659,-0.0673152208328247,-0.0298547744750976,0.2920602497308389,0.2378866457842529,-0.3962407853731352,0.8373196023294698,-0.5522521176878753,-0.8327755679595789,2.221040789600929,310,0.6847349521160375,1
1761597263828589056,7.05958890914917,0.4489922821521759,-0.1424258649349212,-0.5571896433830261,-0.6335565447807312,0.5187134742736816,-0.5740578174591064,-0.0856359601020813,-0.0589814186096191,-0.0361106395721435,0.2938592231119364,0.2400791374065894,-0.3941232193678914,0.8370636502289047,-0.5453454972454296,-0.8346280025132315,2.219656981668818,320,0.729615991551709,1
1761597263838635008,7.069634914398193,0.5489790439605713,-0.1738612949848175,-0.5817548632621765,-0.6373726725578308,0.5122088193893433,-0.5756720304489136,-0.0627921819686889,-0.0615404844284057,-0.0240899324417114,0.2955618517422254,0.2424726125920169,-0.3916261300448723,0.8369463965202373,-0.5377546579738763,-0.8362186390724481,2.2190036116133656,330,0.8185624359392839,1
1761597263848680960,7.079680919647217,0.683517336845398,-0.2027104496955871,-0.601933479309082,-0.6415244340896606,0.5048230886459351,-0.5775812864303589,-0.0673683881759643,-0.0422223806381225,0.0015772581100463,0.2971787410428577,0.2452472110296678,-0.3886684497915378,0.8369441973404932,-0.5291770148151547,-0.83780103103962,2.2190987654750933,340,0.9330655870286662,1
1761597263858726912,7.08972692489624,0.7965275049209595,-0.1776943206787109,-0.5862452983856201,-0.6456201672554016,0.4966749250888824,-0.580076277256012,-0.0748082399368286,-0.0254835486412048,0.004896342754364,0.2986047440168203,0.2482107858090305,-0.3851665274390666,0.8371817451195595,-0.5197635578093732,-0.8388220825177565,2.2203627519475453,350,1.004845703367598,1
1761597263868772864,7.099772930145264,0.8616219162940979,-0.1994068771600723,-0.646072268486023,-0.6497228145599365,0.4878500699996948,-0.5829773545265198,-0.0790674686431884,0.0030251741409301,0.0098724961280822,0.3000173386611813,0.2513032095235248,-0.3812584582372554,0.8375430079475742,-0.5096251583444262,-0.8394910465127605,2.222206389589386,360,1.095246458749683,1
1761597263878819072,7.109818935394287,0.9256829023361206,-0.2204519808292389,-0.718625545501709,-0.6542892456054688,0.4780770540237427,-0.5859590172767639,-0.0973281860351562,0.0532034635543823,-0.0099730491638183,0.3015966229950867,0.2547481499755802,-0.3769932156049465,0.8378657475552086,-0.498464039362153,-0.8404365469371954,2.224068590368543,370,1.1924389234575445,1
1761597263888865024,7.1198649406433105,0.8442525267601013,-0.1981016546487808,-0.7238733172416687,-0.6589866280555725,0.4680270254611969,-0.5888015031814575,-0.1020606160163879,0.0288754403591156,-0.0371749997138977,0.3032800732699043,0.2582811782496284,-0.3726795866099536,0.8381061142910197,-0.4870568448330175,-0.8415865945060466,2.225710010928289,380,1.1296013340687314,1
1761597263898909952,7.129909992218018,0.6679731011390686,-0.1848369836807251,-0.7822884321212769,-0.6636193990707397,0.4585712850093841,-0.5910344123840332,-0.1010442972183227,-0.0344532430171966,-0.0451807975769043,0.305248036367127,0.2615741130571269,-0.3688655360567058,0.8380577578491537,-0.4763868014522328,-0.8431863557665085,2.226065482791197,390,1.0451449494746166,1
1761597263908956160,7.139955997467041,0.5506120324134827,-0.1404792815446853,-0.825652539730072,-0.668269157409668,0.4495556354522705,-0.5927192568778992,-0.107426643371582,-0.0635540783405304,-0.0357139706611633,0.3077532420598506,0.2645911851960523,-0.3655569412085406,0.8376441015748974,-0.4662678149038183,-0.8452398712406703,2.22463827903341,400,1.0023024269872518,1
1761597263919002112,7.1500020027160645,0.460753470659256,-0.0894893258810043,-0.8089348077774048,-0.672631025314331,0.4410313367843628,-0.5941876173019409,-0.1129829883575439,-0.1175602972507476,-0.0139514207839965,0.3104933386325104,0.2672850650336161,-0.3625808650898397,0.837070939334815,-0.4567474922951047,-0.8472407644806066,2.222348426915142,410,0.9352420132805483,1
1761597263929048064,7.160048007965088,0.4118209481239319,-0.0497164502739906,-0.8657146096229553,-0.6766853332519531,0.4328314661979675,-0.5956121683120728,-0.1195487380027771,-0.1206671893596649,0.023209273815155,0.3134706072297172,0.2696711070163026,-0.3598213617731679,0.8363864236626667,-0.4476313507042216,-0.8490340014936402,2.2193607454766195,420,0.9599635430870103,1
1761597263939094016,7.170094013214111,0.5313465595245361,-0.0635688751935958,-0.9486475586891174,-0.6809149384498596,0.4238441288471222,-0.5972529649734497,-0.1395196318626403,-0.0338905155658721,0.0434504747390747,0.3167308144176965,0.2721928891923187,-0.3567696181666544,0.835648338924604,-0.4376853325144262,-0.8507595478317167,2.216166090725714,430,1.0891750818021697,1
1761597263949139968,7.180140018463135,0.6313377618789673,-0.1171153932809829,-0.9750016927719116,-0.6854897141456604,0.4136607944965362,-0.5991567373275757,-0.1444969177246093,0.0144550502300262,0.0311177968978881,0.3200064241295933,0.2751380856135622,-0.3531581407453909,0.8349697144573033,-0.426471352466762,-0.8525009421718482,2.2136000864670535,440,1.1674466522397484,1
1761597263959186176,7.190186023712158,0.5839012861251831,-0.1139984279870987,-0.9862782955169678,-0.6902071833610535,0.4031892716884613,-0.6008763909339905,-0.1187527179718017,-0.0014101266860961,0.0140996575355529,0.3232191901426409,0.2782754270219317,-0.3494632994962304,0.8342466735162487,-0.4149992826471615,-0.8544786382239217,2.2112133002706686,450,1.1518164913431428,1
1761597263969231104,7.200231075286865,0.5047612190246582,-0.1054340079426765,-0.973425269126892,-0.694803774356842,0.3930353820323944,-0.6023046374320984,-0.1179098486900329,-0.0147395133972167,-0.0065820813179016,0.3265033282579017,0.2812941517879002,-0.3460076246585645,0.8333954309781457,-0.4039303240310989,-0.8565894620845569,2.208376275893495,460,1.101570230551315,1
1761597263979277056,7.210277080535889,0.3960307538509369,-0.0750800967216491,-0.9841349124908448,-0.6991188526153564,0.383545309305191,-0.6034284830093384,-0.162163496017456,-0.055389791727066,-0.0115922689437866,0.3298516526936673,0.2840431314099265,-0.3429362411708166,0.8324134867759577,-0.3936321537738445,-0.8587304559644902,2.204953034659003,470,1.0634843228288964,1
1761597263989323264,7.220323085784912,0.3852415382862091,-0.0608191676437854,-1.0169087648391724,-0.7033548951148987,0.3740932643413543,-0.6044386625289917,-0.2033376097679138,-0.0730526149272918,0.0057753324508666,0.3335470679403561,0.2866307442652934,-0.3400345466246659,0.8312434303723807,-0.3834188680500858,-0.8608904072611439,2.2006336493423775,480,1.089134266277918,1
1761597263999369216,7.230369091033936,0.3481399714946747,-0.0232891030609607,-0.9788569808006288,-0.7073307633399963,0.3647926747798919,-0.6054828763008118,-0.2304286360740661,-0.0827187001705169,0.0302417874336242,0.3372451236706938,0.2890754257902017,-0.3371853628971271,0.8300645619558996,-0.373410135386481,-0.8628229535473743,2.196281178578558,490,1.0391846856722917,1
1761597264009415168,7.240415096282959,0.3454821705818176,-0.023809015750885,-0.9987175464630128,-0.7110382914543152,0.3556709587574005,-0.6065663695335388,-0.2176573872566223,-0.0987129509449005,0.0193166136741638,0.3410225323392599,0.2913355519831596,-0.3344255066902879,0.8288466672153372,-0.3636318698282866,-0.8645219043905708,2.191696390384401,500,1.0570532328289102,1
1761597264019461120,7.250461101531982,0.3622161448001861,-0.0418404825031757,-1.0254300832748413,-0.7148112654685974,0.3462755978107452,-0.6075674295425415,-0.2262288331985473,-0.0741656124591827,0.0243154764175415,0.3448630255391604,0.2936925101576961,-0.3316036865658516,0.8275586175961435,-0.3535981683657345,-0.866320246078996,2.1870410197851116,510,1.0883280834449949,1
1761597264029507072,7.260507106781006,0.4014175534248352,-0.0245860610157251,-1.05607807636261,-0.718585729598999,0.3364709317684173,-0.6086229681968689,-0.2346003055572509,-0.0748437345027923,0.0042833685874938,0.3486850337887411,0.2961706947762298,-0.3285900802103221,0.8262749655336448,-0.3431668069571653,-0.8680620319015562,2.182648835958797,520,1.130062577898941,1
1761597264039552000,7.270551919937134,0.3825666308403015,-0.0240654144436121,-1.1167975664138794,-0.7223337292671204,0.326209157705307,-0.6097718477249146,-0.2265646457672119,-0.079138845205307,-0.0118864774703979,0.3526475904390901,0.2987037604809242,-0.3254076600579157,0.8249398102109966,-0.332290560743958,-0.869697118702033,2.1781773311245978,530,1.1807511065219485,1
1761597264049597952,7.280597925186157,0.3293129503726959,-0.0425532758235931,-1.1613589525222778,-0.7262287139892578,0.3157201111316681,-0.6106657385826111,-0.2422465682029724,-0.064651995897293,0.0077757239341735,0.3568864117479742,0.3012981183277643,-0.3223144125715357,0.8233862446662041,-0.3212154739677627,-0.8716251984588456,2.173005343353577,540,1.207895863545418,1
1761597264059643904,7.290643930435181,0.2851090133190155,-0.0162343215197324,-1.2315473556518557,-0.7301435470581055,0.3050935268402099,-0.6113986968994141,-0.2480974197387695,-0.0675446987152099,0.004312515258789,0.3614217827891963,0.303859875263249,-0.3193271664159474,0.8216286194287991,-0.3100366319824743,-0.8736817773509542,2.1670950731459873,550,1.2642229201703419,1
1761597264069690112,7.300689935684204,0.2275115102529525,0.0134662827476859,-1.3017361164093018,-0.7339659333229065,0.2941985428333282,-0.6121610403060913,-0.2428406476974487,-0.0752349495887756,0.0115599036216735,0.36638049153831,0.3063065080637237,-0.3163792058033586,0.8196619612323155,-0.298616841561475,-0.8756378494073767,2.1602927848310904,560,1.3215368874280395,1
1761597264079736064,7.3107359409332275,0.2180365175008773,0.0126694645732641,-1.3498998880386353,-0.7377219796180725,0.2830471694469452,-0.612903356552124,-0.2550147771835327,-0.0776944160461425,0.0136755108833312,0.3715988225636996,0.3087194895103767,-0.3134335659529697,0.8175365225596677,-0.2869697284553267,-0.8775518590082155,2.152959716101394,570,1.3674538917357337,1
1761597264089782016,7.320781946182251,0.2362884283065796,0.0167806521058082,-1.3996167182922363,-0.7414955496788025,0.2714680135250091,-0.6135873198509216,-0.2513022422790527,-0.0661915242671966,0.0159005522727966,0.3770363928805814,0.3112029188851433,-0.3104176144760742,0.81525280164574,-0.2749179902392941,-0.8795108009618754,2.1452472266018914,580,1.4195213171206056,1
1761597264099827968,7.330827951431274,0.3581027388572693,0.0963114276528358,-1.4800902605056765,-0.7450120449066162,0.258882075548172,-0.6147658824920654,-0.2280867099761963,-0.0570083260536193,0.0114334225654602,0.3826536446260602,0.3137470891046652,-0.3068873064958135,0.812993886167371,-0.2618646402443385,-0.8808916885959553,2.1377953151292637,590,1.5258376853117,1
1761597264109873920,7.340873956680298,0.4544719755649566,0.0688685551285743,-1.5234482288360596,-0.7482633590698242,0.2451178133487701,-0.6164569854736328,-0.2187013626098632,-0.04136723279953,-0.0067881941795349,0.3883777984316616,0.316427276854567,-0.3027297329563407,0.8107966022676997,-0.2476412175266907,-0.8816807586669121,2.1308611925941023,600,1.5912831804563068,1
1761597264119919104,7.350919008255005,0.5359013080596924,0.0025289468467235,-1.5429010391235352,-0.7517620325088501,0.2304842174053192,-0.6178436875343323,-0.2281268835067749,-0.0137789100408554,0.0003510117530822,0.3938674723101177,0.3196070407581495,-0.2982104722056241,0.8085729746697381,-0.232575274090357,-0.8828670749928595,2.124734945843067,610,1.633321837263167,1
1761597264129965056,7.360965013504028,0.5375680327415466,0.0510511063039302,-1.640244483947754,-0.7551249861717224,0.2151966989040374,-0.6192549467086792,-0.2156696915626526,-0.0039692819118499,-0.0247727632522583,0.3995540278367502,0.322871348176573,-0.2934733516480797,0.8062159535594107,-0.2168932453090414,-0.8839371202589699,2.118418641315748,620,1.7268432390930872,1
1761597264140011008,7.371011018753052,0.6438366770744324,-0.0330062434077262,-1.8066638708114624,-0.7586415410041809,0.1983802020549774,-0.6205710172653198,-0.2133890986442566,0.0360710769891738,-0.0257149934768676,0.4056926362510263,0.3265071413054408,-0.2882838303611667,0.8035540671973008,-0.1997050004608501,-0.88517394981554,2.111622531019493,630,1.9182412311660892,1
1761597264150056960,7.381057024002075,0.6439827680587769,-0.0543963871896266,-1.813631534576416,-0.7624311447143555,0.1804234832525253,-0.6214065551757812,-0.2267351150512695,0.0605433285236358,-0.0408096313476562,0.4121291199591189,0.3305731265495511,-0.2828747755951951,0.8005328526350998,-0.1814169785491955,-0.8869559159948577,2.1043655537140964,640,1.925339480638657,1
1761597264160103168,7.391103029251099,0.5668837428092957,-0.0127815660089254,-1.8675847053527832,-0.7657874822616577,0.1625814884901046,-0.6222032308578491,-0.2083640694618225,-0.0046987831592559,-0.0711561441421508,0.4187274565657307,0.3344366670517906,-0.2775797441337765,0.7973512493765756,-0.1633063832956822,-0.8884791020806443,2.0966038358055403,650,1.9517666812297925,1
1761597264170149120,7.401149034500122,0.5344859957695007,-0.0036100386641919,-1.9595260620117188,-0.7687553763389587,0.1443802565336227,-0.6230325698852539,-0.2227454781532287,-0.0153214335441589,-0.0456838607788085,0.4256811843966351,0.338176624332536,-0.2722504117912064,0.7939218763776377,-0.1448866452475632,-0.8897199508841312,2.08809288047779,660,2.0311156293416746,1
1761597264180195072,7.4111950397491455,0.5511264801025391,-0.030982008203864,-1.988129734992981,-0.771558403968811,0.1257210522890091,-0.6236119866371155,-0.2346214056015014,-0.0031777173280715,-0.0425103902816772,0.4327551088148508,0.3420362449941156,-0.2668430299209908,0.7902715633997717,-0.1260546166452634,-0.8910451585487974,2.0793323195606943,670,2.063337133157308,1
1761597264190240256,7.4212400913238525,0.6191644072532654,-0.0068862927146255,-2.011458158493042,-0.7740357518196106,0.1065381616353988,-0.6241140365600586,-0.2221342921257019,-0.0100568383932113,-0.0705270767211914,0.4396732314077152,0.3460452494395273,-0.2611430152503152,0.7866031372013961,-0.1067407419041174,-0.8922186619454244,2.0711248648359737,680,2.104608255140338,1
1761597264200286208,7.431286096572876,0.6332043409347534,-0.0204274021089077,-2.042012929916382,-0.7760711908340454,0.0868099480867385,-0.6246418952941895,-0.2206329107284546,-0.0204952359199523,-0.067481517791748,0.446504410916073,0.3501302102993961,-0.2551232845550172,0.7829142587038703,-0.086919352058893,-0.8930886532996546,2.063349360574839,690,2.1380322313008335,1
1761597264210332160,7.441332101821899,0.6494516730308533,-0.050311230123043,-2.080700635910034,-0.7778885364532471,0.0667120218276977,-0.6248511075973511,-0.2521407604217529,0.0088037028908729,-0.0547143220901489,0.4534145360690019,0.3543259272715136,-0.2490533521004799,0.7789999009986383,-0.066761604335344,-0.894067317777913,2.055349602144796,700,2.180282970569529,1
1761597264220378112,7.451378107070923,0.6764233708381653,-0.0629873499274253,-2.161073923110962,-0.7794736623764038,0.0459576211869716,-0.6247469782829285,-0.2536989450454712,0.0454882830381393,-0.0619900822639465,0.4603999823116521,0.3587159823000843,-0.2427949075603431,0.7748582740322184,-0.0459738154881345,-0.8951423298630511,2.047271272172575,710,2.265338050714981,1
1761597264230424064,7.461424112319946,0.7024377584457397,-0.0657975822687149,-2.2111003398895264,-0.780657172203064,0.0244759246706962,-0.6244800090789795,-0.239759087562561,0.0579215362668037,-0.078019380569458,0.4675857594501036,0.36320420627249,-0.2363105777911788,0.7704567384862618,-0.0244783692802102,-0.8960910902670975,2.0388799991664723,720,2.3209293051237605,1
1761597264240470016,7.471469879150391,0.6847213506698608,-0.0561987459659576,-2.241099119186402,-0.7813582420349121,0.0026471628807485,-0.6240772008895874,-0.2476792335510254,0.060447908937931,-0.0823131799697876,0.4748041824127413,0.3677064920823659,-0.2296809507552916,0.7658979169335829,-0.002647165895218,-0.896843586001033,2.0304267309199457,730,2.344040718317276,1
1761597264250515968,7.481515884399414,0.6758146286010742,-0.026296243071556,-2.2608251571655273,-0.7814345359802246,-0.0192681923508644,-0.6236897110939026,-0.2585282325744629,0.0620690882205963,-0.0935649275779724,0.4821762104602469,0.3720417625754224,-0.2230248221486065,0.761151111285155,0.0192693844390372,-0.897194034320101,2.0215155125660713,740,2.3598193354372317,1
1761597264260560896,7.491560935974121,0.7200215458869934,-0.0059776562266051,-2.280656337738037,-0.780847430229187,-0.041441161185503,-0.6233457922935486,-0.27535080909729,0.0633374899625778,-0.1238923668861389,0.4895116759190642,0.3763046558752761,-0.2161524930603513,0.7563407639546076,0.0414530328537676,-0.8970965061629176,2.0127214286701705,750,2.391622898740547,1
