time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw,timestamp,omega_mag,isSwing
1761072567283960576,0.2529606819152832,-0.0716258063912391,0.1135744825005531,0.0804637596011161,0.2107172906398773,-0.0713809579610824,-0.9749374389648438,0.0127781927585601,0.0142215341329574,-0.0219955444335937,0.6316826657160873,0.104677646714052,0.0396721312661954,-0.767102139299603,0.0714417129092823,0.2128599640621078,-1.7714548021634662,0,0.15653701104087145,0
1761072567294005760,0.2630057334899902,-0.063945785164833,0.1258737593889236,0.0763806030154228,0.2118431776762008,-0.0708958879113197,-0.97472882270813,0.0064643174409866,0.0051762759685516,-0.0134761333465576,0.6319945451255751,0.1049472400003278,0.0402700297164319,-0.7667771931105796,0.0709554102366007,0.2140074033852735,-1.7705436314355971,10,0.16052184667529595,0
1761072567304051712,0.2730517387390136,-0.0529238954186439,0.1252539008855819,0.0771736875176429,0.2149656116962433,-0.0730402991175651,-0.973886489868164,-0.0074918568134307,0.0033534169197082,-0.0124568939208984,0.6322774484314163,0.1068467010406282,0.0405035304721125,-0.7662692364476111,0.0731054002909333,0.2172461568511844,-1.7698048871794207,20,0.15634978873797534,0
1761072567314097664,0.2830977439880371,-0.0272025540471076,0.1196644604206085,0.0842276066541671,0.2193427085876464,-0.0719639211893081,-0.9729902148246764,-0.0106482654809951,0.0197178348898887,-0.0091722011566162,0.6323942158181642,0.1082113033677718,0.0423698618944319,-0.7658802459905674,0.072026183912987,0.2217251771300407,-1.7691703177937077,30,0.148841700330016,0
1761072567324143616,0.2931437492370605,-0.0244882591068744,0.1151599884033203,0.0936942547559738,0.2231130748987198,-0.0755538642406463,-0.97186017036438,-0.0086813271045684,0.0271682441234588,-0.0108668804168701,0.6327003716477101,0.1108304308779582,0.0422674559093196,-0.7652582906740785,0.0756259345545093,0.2256630292093048,-1.7684493204650935,40,0.15046631230084562,0
1761072567334189568,0.303189754486084,-0.0562512502074241,0.1041574105620384,0.0950873494148254,0.2239835262298584,-0.077956810593605,-0.971470057964325,-0.005737081170082,0.0246578603982925,-0.0032460689544677,0.6331417126448914,0.1119228913702179,0.0416920487830392,-0.7647656714471581,0.0780359842923637,0.2266015353910956,-1.7674423982535827,50,0.15183732526498336,0
1761072567344234752,0.313234806060791,-0.0924910455942154,0.0918152928352356,0.1006218492984771,0.2224158346652984,-0.0734106227755546,-0.9721841812133788,-0.0023535788059234,0.0170141384005546,0.0104074478149414,0.6335366151015023,0.1098191061554104,0.0429845869904759,-0.7646720866959864,0.0734767187668935,0.2249089189033528,-1.766127049926383,60,0.16464931846131867,0
1761072567354280704,0.3232808113098144,-0.1247762814164161,0.0842662900686264,0.0968007445335388,0.2215490490198135,-0.0685748234391212,-0.9727350473403932,-0.0048132091760635,0.0017260760068893,0.020250916481018,0.6339255897667802,0.1078969989857795,0.0446172978644153,-0.7645298913878638,0.0686286812904757,0.2239388330826168,-1.7647593971017628,70,0.17899807872791818,0
1761072567364326656,0.3333268165588379,-0.1304083317518234,0.0701968148350715,0.0817664042115211,0.2217979729175567,-0.0656733289361,-0.9728785753250122,-0.0088310539722442,0.0013270154595375,0.0252925157546997,0.6342823644282879,0.1070371850045331,0.0458668266048426,-0.7642807829510786,0.0657206291610087,0.2241501207657804,-1.7635657376820426,80,0.16917349278467,0
1761072567374372608,0.3433728218078613,-0.1517740786075592,0.0557275898754596,0.0776981562376022,0.221520334482193,-0.0643783658742904,-0.9730283617973328,-0.0134514868259429,0.0087905973196029,0.0324460864067077,0.6346877549555681,0.1064861501424802,0.0463306120064314,-0.7639932171093387,0.0644229177926152,0.2238455089438196,-1.7624116849728346,90,0.17938210248858114,0
1761072567384417792,0.3534178733825683,-0.1629612147808075,0.0395246520638465,0.0694759115576744,0.2200752794742584,-0.0635088309645652,-0.973413348197937,-0.0178200304508209,0.0125902518630027,0.0397433042526245,0.6351459058326593,0.1056126017735989,0.0462527440153646,-0.7637383779001957,0.0635516019947619,0.2223480201724024,-1.761227997185575,100,0.18150883705862475,0
1761072567394463744,0.3634638786315918,-0.1822607070207595,0.0246446058154106,0.0621972270309925,0.2192868441343307,-0.0609889924526214,-0.9737523198127748,-0.017886072397232,0.0165248811244964,0.0459416508674621,0.6354967618797901,0.1044692413822847,0.0470106932700063,-0.7635575232986771,0.0610268653037517,0.22150265571413,-1.7601439268300794,110,0.19415153094902168,0
1761072567404509696,0.3735098838806152,-0.2146451473236084,0.0228758677840232,0.0548532009124755,0.2190547287464141,-0.0583104789257049,-0.9739686250686646,-0.0240321457386016,0.0149755179882049,0.044021725654602,0.6358176880247204,0.1034933857936656,0.0480083246936024,-0.7633610737104926,0.0583435723442676,0.2212282315545559,-1.759087475532354,120,0.22272116703804798,0
1761072567414555904,0.3835558891296386,-0.2430549561977386,0.0314451195299625,0.0202819108963012,0.2192368954420089,-0.0558413155376911,-0.9740723371505736,-0.0319352746009826,0.0104006417095661,0.0304993987083435,0.6360724732026419,0.1027505161514978,0.0490526212899082,-0.7631828199475688,0.0558703761960451,0.2213834518000773,-1.758193282695213,130,0.24591840757483724,0
1761072567424601856,0.3936018943786621,-0.271144837141037,0.0366805642843246,0.0147931342944502,0.2197892069816589,-0.0534291379153728,-0.9740831851959229,-0.0256363749504089,0.0052876621484756,0.0275804996490478,0.6362462185245266,0.1021752153248466,0.0501860309281194,-0.7630415142564125,0.0534545918497137,0.2219206667190049,-1.7574882958651483,140,0.2740142757717371,0
1761072567434646528,0.40364670753479,-0.2928975224494934,0.0438481941819191,0.0030264900997281,0.2202181667089462,-0.0513331331312656,-0.9740989804267884,-0.0138430595397949,0.0034205392003059,0.0318535566329956,0.6364481684109995,0.1016517040881094,0.0511608203601628,-0.7628782070752603,0.0513557032970705,0.2223361648635506,-1.7567422310739598,150,0.2961769444646064,0
1761072567444690688,0.4136908054351806,-0.2969952523708343,0.0636934414505958,-0.0453795716166496,0.2206968069076538,-0.0489100329577922,-0.9741153717041016,-0.0214017629623413,0.0007685534656047,0.0225467681884765,0.636527766027027,0.1010497758095544,0.0522614989749958,-0.7628172140330454,0.048929555391061,0.2227999788168354,-1.7562811209563889,160,0.3071194229200535,0
1761072567454736640,0.4237368106842041,-0.3513122797012329,0.0662005394697189,-0.0730162560939788,0.2212227582931518,-0.0458819456398487,-0.974143385887146,-0.0267647504806518,-0.0063183642923831,0.0320352315902709,0.6364516543912462,0.1002815890900586,0.0535901773871803,-0.7628899998102808,0.0458980590839008,0.2233072681962788,-1.7561652648800818,170,0.3648755992786317,0
1761072567464782592,0.4337828159332275,-0.379749447107315,0.0700956135988235,-0.0991587340831756,0.2216921597719192,-0.0422166660428047,-0.9742023944854736,-0.0222445279359817,-0.0042921192944049,0.0436604022979736,0.6363097845603425,0.0992907800231618,0.0551374004118868,-0.7630276589577193,0.0422292167315598,0.2237523391569504,-1.7561600259947514,180,0.3986922273748072,0
1761072567474828544,0.4438285827636719,-0.3775920271873474,0.0755670741200447,-0.1382392942905426,0.2222851663827896,-0.0383357517421245,-0.9742277264595032,-0.0308789163827896,-0.0037479847669601,0.0451810956001281,0.6360377333062356,0.0982890385994948,0.0567925871573058,-0.763262657890714,0.0383451487051638,0.2243253649314818,-1.7564580561700178,190,0.40914083659842865,0
1761072567484873472,0.4538736343383789,-0.3848400712013244,0.0864239484071731,-0.1831766813993454,0.2228864580392837,-0.0343521274626255,-0.9742389917373656,-0.0425123125314712,0.0142715610563755,0.0558429956436157,0.6356128731436651,0.0972705178392802,0.0584719129296515,-0.7636201288253519,0.0343588871657093,0.2249094353865669,-1.7571366968482554,200,0.4348846696182833,0
1761072567494919424,0.4639196395874023,-0.3785387575626373,0.0882639288902282,-0.2249723225831985,0.2234681248664856,-0.0303148459643125,-0.974239706993103,-0.0529053807258605,0.022868562489748,0.0594600439071655,0.6350092964783555,0.096243226996209,0.0601447040457756,-0.7641224875080104,0.0303194910935918,0.2254765480492424,-1.758270070403844,210,0.44910428415756964,0
1761072567504965632,0.4739656448364258,-0.419498860836029,0.1033916473388671,-0.2600996792316437,0.2244967669248581,-0.0258973855525255,-0.974130630493164,-0.0659426897764206,0.0113252457231283,0.066110610961914,0.6342276159180179,0.0952852431687256,0.0620918259453813,-0.764735769406085,0.0259002802978543,0.2265038856868071,-1.759782408865768,220,0.5043024589654254,0
1761072567515011584,0.4840116500854492,-0.4970567524433136,0.1075909212231636,-0.2945980131626129,0.2255710363388061,-0.0208047125488519,-0.974004566669464,-0.0786746740341186,0.0064156763255596,0.0833032727241516,0.6333400981884505,0.0941412327927261,0.0643051336182602,-0.7654297288377367,0.0208062143953293,0.22757926436959,-1.7614812919578868,230,0.5877322611857388,0
1761072567525056512,0.4940567016601562,-0.5608164668083191,0.1173382550477981,-0.3372797667980194,0.2267440110445022,-0.0148987146094441,-0.9738404154777528,-0.0894606858491897,0.0142883695662021,0.0872895121574401,0.6323370974288371,0.0927903729767555,0.0668560484433137,-0.7662049870390041,0.0148992660101874,0.2287591572264614,-1.7633657940404486,240,0.6648616522498157,0
1761072567535102720,0.5041027069091797,-0.6218851208686829,0.1220073103904724,-0.367787629365921,0.227946326136589,-0.0083148824051022,-0.9736381769180298,-0.0960646271705627,0.0179889537394046,0.0955559611320495,0.6312086440893693,0.0912522717455909,0.0696701150516415,-0.7670689418088736,0.0083149783948525,0.2299760507278841,-1.7654738511651855,250,0.7327309381083738,0
1761072567545148672,0.5141487121582031,-0.7114608883857727,0.1340728253126144,-0.4094605147838592,0.2291955649852752,-0.0009360134135931,-0.9733799695968628,-0.1144647300243377,0.0185751728713512,0.1207188367843627,0.6299816215333258,0.0894963190743691,0.0728040931348102,-0.7679929395148246,0.0009360135695189,0.2312512695529758,-1.767712027765873,260,0.8317511835621533,0
1761072567555194624,0.5241947174072266,-0.785327136516571,0.1493047773838043,-0.4883180260658264,0.2305602431297302,0.0074590360745787,-0.9730294942855836,-0.1414183974266052,0.0311304442584514,0.147208571434021,0.6285311283545398,0.0874938422672501,0.0763550483998272,-0.7690666524832234,-0.0074591053058859,0.2326599884911355,-1.7703611945554152,270,0.9367417586932748,0
1761072567565240576,0.53424072265625,-0.8485790491104126,0.1475726217031479,-0.5600245594978333,0.2319343239068985,0.0166271608322858,-0.9725893139839172,-0.1598518192768097,0.0206500682979822,0.164544939994812,0.6267826982098893,0.08529339330302,0.0801895862107729,-0.7703494530770922,-0.0166279275984219,0.2340987313470789,-1.773638756942573,280,1.02737120287957,0
1761072567575285760,0.544285774230957,-0.9360013604164124,0.1595424711704254,-0.6317040324211121,0.2332900911569595,0.0267184153199195,-0.972040057182312,-0.171415701508522,0.0111386403441429,0.179040789604187,0.632304917485989,0.0820079411172576,0.0851743701825865,-0.7656438389405985,-0.0267215945996804,0.2355454518142761,-1.757822717160423,290,1.1404395342961564,0
1761072567585331712,0.5543317794799805,-1.0038397312164309,0.1562169194221496,-0.7327309846878052,0.2346065491437912,0.0378013253211975,-0.971355140209198,-0.1628139466047287,0.0149177908897399,0.189342200756073,0.6302653364473869,0.0792053788334922,0.0897158458337206,-0.767100475885243,-0.0378103350227302,0.2369864156895629,-1.7615192539251732,300,1.252594358842472,0
1761072567595377664,0.5643777847290039,-1.092620611190796,0.1413753926753997,-0.7795640230178833,0.235723003745079,0.049793466925621,-0.9705438017845154,-0.141240581870079,0.0017964951694011,0.1980828642845153,0.6293675058924232,0.0759162256275053,0.094682765555831,-0.7675730438847785,-0.0498140651844197,0.2382637447408674,-1.7620594414868227,310,1.3496395324815063,0
1761072567605423616,0.5744237899780273,-1.2078124284744265,0.1377968043088913,-0.8154954314231873,0.2366340309381485,0.0628940612077713,-0.9695611000061036,-0.1355598121881485,-0.0037357360124588,0.204714298248291,0.627343987553821,0.0723479337624997,0.0999261794900325,-0.7689083231933944,-0.0629355983120245,0.2393831879983068,-1.7653117843024413,320,1.4638413917932247,0
1761072567615469568,0.5844697952270508,-1.288307547569275,0.1324851214885711,-0.8689042925834656,0.2373495399951934,0.0770191624760627,-0.968366265296936,-0.1444235146045684,0.0014873072504997,0.2129799127578735,0.6243956269786431,0.0685270810476231,0.1054556732837492,-0.7709171964931563,-0.0770955141758342,0.2403644891238234,-1.7707342528492818,330,1.559577928226023,0
1761072567625514496,0.5945146083831787,-1.420706033706665,0.1305652409791946,-0.9102829098701476,0.2378664910793304,0.0922952517867088,-0.9669028520584106,-0.1616183221340179,0.0151266232132911,0.2266379594802856,0.6213237157523335,0.0643178639383242,0.1114082090310827,-0.772921849326041,-0.0924267891851068,0.241218609736976,-1.776198129551101,340,1.6923557227616604,0
1761072567635560448,0.6045606136322021,-1.514576435089111,0.1307796239852905,-0.9830620288848876,0.2381738126277923,0.1088270023465156,-0.965106189250946,-0.1748345792293548,0.0378709957003593,0.234149158000946,0.6165368537372119,0.0599289877869453,0.1177091036670637,-0.7761670661295567,-0.1090429652112951,0.2419505860083032,-1.7857688563607248,350,1.8103745580437893,0
1761072567645606400,0.6146066188812256,-1.6165752410888672,0.128478392958641,-1.097413182258606,0.2382081896066665,0.1264880150556564,-0.9629421830177308,-0.1728548109531402,0.0472790747880935,0.2249203324317932,0.6128527982339219,0.0549680245812563,0.1245288103680365,-0.7783846603481648,-0.1268277527767671,0.242506916560162,-1.7921719261178526,360,1.9580954777930835,0
1761072567655652608,0.624652624130249,-1.7048797607421875,0.1117476224899292,-1.1544653177261353,0.2378343343734741,0.1452517807483673,-0.9603836536407472,-0.1260789632797241,0.0679440349340438,0.2273361682891845,0.6086124976643373,0.0496430483914686,0.1316956336377443,-0.7808859386377689,-0.1457674441753268,0.2427610884863472,-1.7996906812521234,370,2.062011808781171,0
1761072567665698560,0.6346986293792725,-1.7661007642745972,0.0858662128448486,-1.1528266668319702,0.2369987070560455,0.1647735834121704,-0.9574347734451294,-0.0476371496915817,0.0883087068796157,0.2201606035232544,0.6044111300105144,0.0439487283067884,0.139108360465248,-0.783201591855278,-0.165528446781061,0.2426574199326657,-1.8068515297472696,380,2.1108041689930745,0
