t_rel_ms,time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw,timestamp,omega_mag,label,session_id
0,1761602717533952256,11.44595217704773,-0.0070875915698707,0.016356149688363,-0.0116274673491716,-0.1176834553480148,0.5435225963592529,-0.8311039805412292,-0.0002059340476989,0.0044509768486022,0.0009648203849792,0.4669114672600053,-0.0849152471259881,-0.2779162111780874,0.8351920459463579,-0.5746280592836003,-0.1406638157592226,2.080440529923616,10730,0.021282753201723945,forehand,forehands_watch-right
10,1761602717543996928,11.455996990203856,-0.0063386438414454,0.0197737179696559,-0.011503541842103,-0.117593266069889,0.5435467958450317,-0.8311008810997009,0.0005735903978347,0.0036944150924682,0.0012516975402832,0.4669876669875016,-0.0849881094036022,-0.2778966846580759,0.8351485106416231,-0.5746568650600463,-0.1405579372193762,2.0802862927815404,10740,0.023738361422077994,forehand,forehands_watch-right
20,1761602717554041088,11.466041088104248,-0.0035452544689178,0.0229191780090332,-0.0085335839539766,-0.117448441684246,0.5435613393783569,-0.8311118483543396,7.782876491546631e-05,0.001421570777893,0.0054588317871093,0.4670589204784691,-0.0850808543017689,-0.2778584343608251,0.8351119849718076,-0.5746742098575068,-0.1403852685005042,2.080169040391184,10750,0.02471193244080073,forehand,forehands_watch-right
30,1761602717564086272,11.476086139678957,-0.0080979280173778,0.0217463206499815,-0.0019345374312251,-0.1172734498977661,0.54360431432724,-0.8311084508895874,-0.0035914108157157,0.0022330284118652,0.0030445456504821,0.4671097430029953,-0.0851887847536545,-0.2778284583194867,0.8350823887755638,-0.5747254000193641,-0.1401794119773719,2.0801030643131084,10760,0.023285646545871452,forehand,forehands_watch-right
40,1761602717574130944,11.486130952835085,0.0035217097029089,0.0228342227637767,0.0022258530370891,-0.1170895919203758,0.5436355471611023,-0.8311139345169067,-0.0039278641343116,0.0011947154998779,0.001356303691864,0.4671350532842845,-0.0852886494909497,-0.2777928598557149,0.8350699421732908,-0.5747626230814289,-0.1399615830930164,2.0801061417784212,10770,0.023211173822106874,forehand,forehands_watch-right
50,1761602717584176128,11.49617600440979,0.003100864123553,0.0197442229837179,0.0021464019082486,-0.1169031485915184,0.5436009168624878,-0.8311628699302673,-0.0001470148563385,0.0009242296218872,0.0023512244224548,0.4671520292892447,-0.0853672581906983,-0.2777246777535164,0.8350751112788178,-0.5747213255984629,-0.1397334965020857,2.08015134317365,10780,0.02010116267023491,forehand,forehands_watch-right
60,1761602717594220288,11.50622010231018,-0.001920526381582,0.0155020738020539,-0.0002203495241701,-0.1167546659708023,0.543606162071228,-0.8311803340911865,0.0010167360305786,0.0036045312881469,0.005542516708374,0.4671713836454891,-0.0854415837271065,-0.2776861051927963,0.8350695910232635,-0.5747275950522461,-0.1395554219189759,2.0801629462127367,10790,0.015622140303411703,forehand,forehands_watch-right
70,1761602717604265216,11.516265153884888,0.0073242713697254,0.0107540236786007,-0.0025887873489409,-0.1166437193751335,0.5435968637466431,-0.8312019109725952,0.0014703869819641,0.0005467534065246,0.0036720633506774,0.4671931600209563,-0.0854956618719136,-0.2776500114726387,0.8350637309536536,-0.5747165333841858,-0.1394209440400248,2.080157730911516,10800,0.013266340728148066,forehand,forehands_watch-right
80,1761602717614310144,11.526309967041016,0.0038672215305268,0.0144270556047558,-0.0105955805629491,-0.1165787205100059,0.5435506105422974,-0.8312413096427917,0.0013291016221046,-0.0011464357376098,0.0028111338615417,0.4672359653519017,-0.0855251332313055,-0.2776054658861583,0.8350515934033415,-0.5746614007453518,-0.1393377339447051,2.0800961856891,10810,0.018312882439824447,forehand,forehands_watch-right
90,1761602717624354048,11.536354064941406,-0.009901687502861,0.0145869459956884,-0.0117740295827388,-0.1165039241313934,0.543563187122345,-0.8312435746192932,0.0001098811626434,-0.0001824498176574,0.0056057572364807,0.4672996113622647,-0.085583459074985,-0.2775854568295309,0.8350166537680058,-0.574676392062504,-0.1392491175045458,2.07996960151922,10820,0.021200240128372412,forehand,forehands_watch-right
100,1761602717634399232,11.546399116516112,-0.0048161149024963,0.0144825484603643,-0.0120131820440292,-0.1164456307888031,0.5436288714408875,-0.8312088251113892,0.0007534995675086,0.004360020160675,0.0079818964004516,0.4673664725113942,-0.0856513119113348,-0.2775958401647701,0.8349688225753116,-0.5747546120773109,-0.1391860812288877,2.0798116104954527,10830,0.019423071731418613,forehand,forehands_watch-right
110,1761602717644444160,11.55644416809082,0.0015709772706031,0.0093974759802222,-0.0058547109365463,-0.116407923400402,0.5436325073242188,-0.8312116861343384,0.0024553015828132,0.0036239624023437,0.0111128091812133,0.4674179401209153,-0.0856863600170156,-0.2775824324337148,0.8349408907779586,-0.5747590012447874,-0.1391411216486999,2.0797022729184262,10840,0.011182940782017921,forehand,forehands_watch-right
120,1761602717654488064,11.566488027572632,0.0132236387580633,0.003563821548596,0.0027507613413035,-0.1163951382040977,0.5436111092567444,-0.8312274813652039,0.000413067638874,0.0057510733604431,0.0073291659355163,0.4674319508518965,-0.0856903390952978,-0.2775669728993574,0.834937800141216,-0.5747334923848646,-0.1391234206932979,2.079680792923177,10850,0.013968970398379436,forehand,forehands_watch-right
