t_rel_ms,time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw,timestamp,omega_mag,label,session_id
0,1761602733474884608,27.386884450912476,0.004113130737096,-0.0016257800161838,0.0072874561883509,0.0199810657650232,0.4740144312381744,-0.8802903294563293,-0.0110699273645877,0.003051608800888,0.0132401585578918,0.3675772089861573,-0.1021994526946456,-0.2222838461783528,0.8972358092158175,-0.493844388519022,0.0226943710164502,2.369671312163359,26600,0.008524554112597345,forehand,forehands_watch-right
10,1761602733484929536,27.396929502487183,0.0098788738250732,-0.0123476674780249,0.0107271950691938,0.0199435278773307,0.4739434123039245,-0.880329430103302,-0.0066378600895404,0.0073798298835754,0.0085490345954895,0.3675248068254741,-0.1021526576698358,-0.2222613730971673,0.8972682078844436,-0.4937637183875707,0.022650744309649,2.369784747523743,26610,0.019108368696781158,forehand,forehands_watch-right
20,1761602733494974720,27.40697455406189,0.0014520343393087,-0.0158528536558151,0.0095269978046417,0.0198649242520332,0.4738897085189819,-0.8803601264953613,-0.0057963263243436,0.0063196420669555,0.0076642036437988,0.3674699431159889,-0.1020894821969861,-0.2222558785938351,0.897299267297927,-0.4937027431682875,0.0225607158248817,2.3698903802087545,26620,0.01855222520143796,forehand,forehands_watch-right
30,1761602733505019648,27.417019605636597,0.0045357085764408,-0.0129726435989141,0.0018248697742819,0.0197423435747623,0.4738595485687256,-0.8803790807723999,-0.0069554727524518,0.002886027097702,0.0097126364707946,0.3675039435074167,-0.1020325488360586,-0.2222606746166967,0.8972905880780702,-0.4936684986412778,0.0224210619231162,2.3697830337931625,26630,0.013863343172840136,forehand,forehands_watch-right
40,1761602733515063552,27.427063465118408,0.0088042235001921,-0.0193234849721193,-0.0028846643399447,0.0195681247860193,0.473812073469162,-0.880408525466919,-0.0085512828081846,0.0023689568042755,0.0103676319122314,0.3675815772180305,-0.1019578596718868,-0.2222618387733462,0.8972669695226195,-0.4936145859542057,0.0222225283621135,2.369565692200461,26640,0.02142971561321344,forehand,forehands_watch-right
50,1761602733525108480,27.437108516693115,0.0087237963452935,-0.0224793311208486,-0.0068716825917363,0.0193053372204303,0.4737401306629181,-0.8804530501365662,-0.0098296385258436,0.0024714171886444,0.0086727142333984,0.3676971888321806,-0.1018447390307993,-0.2222636058651755,0.8972321291495269,-0.4935329076176454,0.0219230820122678,2.369241553869446,26650,0.025072793461369244,forehand,forehands_watch-right
60,1761602733535153664,27.447153568267822,0.0069228326901793,-0.0205878186970949,-0.0089655490592122,0.0190119929611682,0.4736784696578979,-0.880492627620697,-0.0138545278459787,0.001968502998352,0.0079492926597595,0.3678453096900954,-0.1017274020459008,-0.2222728661558757,0.8971823299067612,-0.4934628779242008,0.0215890949757278,2.3688348256477134,26660,0.023498190591911675,forehand,forehands_watch-right
70,1761602733545197824,27.457197666168213,-0.0091522736474871,-0.0116931274533271,-0.009019611403346,0.0187627673149108,0.4736964404582977,-0.8804882764816284,-0.0197851099073886,0.0012486279010772,0.0109814405441284,0.3679618805749996,-0.1016411210428502,-0.222317197882965,0.8971333340525651,-0.4934832967402062,0.0213062775263314,2.36850303485948,26670,0.017373736858419603,forehand,forehands_watch-right
80,1761602733555242496,27.46724247932434,-0.0113019775599241,-0.0078035811893641,-0.0044771460816264,0.018597325310111,0.4738220870494842,-0.8804242014884949,-0.0216490942984819,2.434849739074707e-05,0.0145947337150573,0.3680579246344568,-0.1016138643148252,-0.2224017020270247,0.8970761274639847,-0.493625960227477,0.0211200016658038,2.36822972466007,26680,0.014445601862859427,forehand,forehands_watch-right
90,1761602733565287680,27.477287530899048,-0.0122599164023995,-0.0187928490340709,0.0019080489873886,0.0184497162699699,0.4739697873592376,-0.8803478479385376,-0.0164660774171352,0.0015093684196472,0.0179821252822875,0.3681975035805352,-0.101610887149572,-0.2224889091773168,0.896997573493495,-0.493793670066567,0.020954236087148,2.3678619865085113,26690,0.022519266772021655,forehand,forehands_watch-right
100,1761602733575331584,27.48733162879944,-0.0080968299880623,-0.0255578439682722,0.0064570833928883,0.0182438436895608,0.4740957617759704,-0.8802842497825623,-0.006006296724081,0.004557192325592,0.0170792937278747,0.3683168605224294,-0.1015702465055278,-0.2225788824266931,0.8969307461892272,-0.4939367484416684,0.020721979478349,2.3675247734172857,26700,0.027576366151196324,forehand,forehands_watch-right
110,1761602733585376768,27.497376680374146,-0.0082733975723385,-0.0255890022963285,0.011412426829338,0.0180315561592578,0.4741965532302856,-0.8802343606948853,-0.0024523418396711,0.0042275190353393,0.0127111673355102,0.3684303056130901,-0.1015194356250224,-0.22265809470872,0.8968703101818956,-0.4940512216377953,0.0204820841331835,2.367201807436442,26710,0.02921454487145873,forehand,forehands_watch-right
120,1761602733595421440,27.507421493530273,-0.0138663686811923,-0.0265255719423294,0.0042171869426965,0.0178094208240509,0.4743024408817291,-0.8801817893981934,-0.0085168294608592,0.0049608349800109,0.0101104378700256,0.3685603841775549,-0.1014692337999095,-0.2227399553556308,0.8968022135221859,-0.4941715174292229,0.0202310361390224,2.366838214835979,26720,0.030226921989843645,forehand,forehands_watch-right
130,1761602733605465600,27.517465591430664,-0.0019732238724827,-0.0305032692849636,0.0015039588324725,0.0175566934049129,0.4743879437446594,-0.8801407814025879,-0.0089659951627254,0.0009843409061431,0.0114579796791076,0.3687013675766564,-0.1014026006914608,-0.2228163310426167,0.8967327458844478,-0.4942686462029556,0.0199449511649362,2.366443511384518,26730,0.030604002053517633,forehand,forehands_watch-right
140,1761602733615510784,27.52751064300537,0.008007638156414,-0.0434226617217063,-0.0049131945706903,0.0171633213758468,0.4743721783161163,-0.8801570534706116,-0.0044527575373649,-0.0055153667926788,0.0104671120643615,0.368871837733864,-0.1012534052170911,-0.2228658985148765,0.8966672646289505,-0.494250714874398,0.0194978215533377,2.365954044997784,26740,0.04442734856742247,forehand,forehands_watch-right
150,1761602733625555456,27.5375554561615,0.007280062418431,-0.0415773577988147,-0.0096938349306583,0.016674930229783,0.4743208289146423,-0.8801941275596619,-0.0045594442635774,-0.0038923621177673,0.0079559683799743,0.3689343543342167,-0.1010240746863274,-0.222928418176214,0.8966517899263055,-0.4941924002196864,0.018942340160699,2.3656817927533185,26750,0.043308733830600035,forehand,forehands_watch-right
160,1761602733635599616,27.54759955406189,0.0025662006810307,-0.0357404425740242,-0.0160448513925075,0.016184002161026,0.4743035137653351,-0.880212664604187,-0.0119420699775218,-0.00363090634346,0.008844256401062,0.3690053449986661,-0.1008032389757977,-0.2230075871877569,0.8966278626275713,-0.4941727110997107,0.0183843970319244,2.3653868142601047,26760,0.03926069125130242,forehand,forehands_watch-right
170,1761602733645644544,27.557644605636597,-0.0100225610658526,-0.0207303315401077,-0.0224055461585521,0.0158151313662529,0.4743852317333221,-0.8801752924919128,-0.0176461860537529,-0.0048265159130096,0.0111262202262878,0.3690738197636122,-0.1006623472430549,-0.2231130916230649,0.896589134164442,-0.4942655398840894,0.0179662281716158,2.3651210161264755,26770,0.032127976511827465,forehand,forehands_watch-right
180,1761602733655689728,27.567689657211304,-0.0174342729151248,-0.023314531892538,-0.0237902142107486,0.0154967745766043,0.4745566248893738,-0.8800885677337646,-0.0179534498602151,-0.0045859515666961,0.0116040706634521,0.3691509426513405,-0.1005678086609864,-0.2232528548448377,0.8965332965457282,-0.4944602722469946,0.0176063794982211,2.364841225469767,26780,0.03759648336800306,forehand,forehands_watch-right
190,1761602733665733632,27.577733516693115,-0.0091326665133237,-0.0260405447334051,-0.0209169276058673,0.0151706896722316,0.4747179448604584,-0.880007266998291,-0.0113559952005743,0.0058423578739166,0.0109124183654785,0.3693215215997485,-0.1004906505804095,-0.223378619410445,0.8964403739821263,-0.4946435385843052,0.0172375705581527,2.364351471637913,26790,0.03462706207758824,forehand,forehands_watch-right
200,1761602733675778560,27.587778568267822,-0.013432839885354,-0.0355145037174224,-0.0217151660472154,0.0147502431645989,0.4748645722866058,-0.8799352645874023,-0.0103557175025343,0.0152782499790191,0.0089941024780273,0.3695090087910197,-0.1003694172797842,-0.2235136344103478,0.8963429832796943,-0.4948101305404874,0.0167613027617573,2.363798488896529,26800,0.04374093732578788,forehand,forehands_watch-right
210,1761602733685823744,27.59782361984253,-0.015787873417139,-0.0373624712228775,-0.0131091605871915,0.0143405031412839,0.475029706954956,-0.8798528909683228,-0.011273487471044,0.0163948535919189,0.0060583353042602,0.3696694102270205,-0.1002507644098291,-0.2236589694734544,0.8962538255094639,-0.4949977779195996,0.0162973082404259,2.3633068353124567,26810,0.04262700193793517,forehand,forehands_watch-right
220,1761602733695868672,27.607868671417236,-0.0220266599208116,-0.024153659120202,-0.0158485770225524,0.0139961866661906,0.4751883149147033,-0.8797727823257446,-0.0151711143553256,0.0069436430931091,0.0056730508804321,0.3698335633983907,-0.1001628836443613,-0.2237878417781406,0.8961637808044128,-0.495178035179403,0.0159075235276803,2.362826010965271,26820,0.03632836893946357,forehand,forehands_watch-right
230,1761602733705912576,27.617912530899048,-0.02422297000885,-0.0074316714890301,-0.011467145755887,0.0137810874730348,0.4754034876823425,-0.8796599507331848,-0.0198235549032688,0.00363090634346,0.0091002583503723,0.3700353416219038,-0.1001588816114249,-0.2239156910428251,0.8960489717324072,-0.4954226201825112,0.0156650992488757,2.362291588775844,26830,0.027811462546174497,forehand,forehands_watch-right
240,1761602733715957760,27.627957582473755,-0.0257683023810386,-0.002871373668313,-0.009440035559237,0.0136348018422722,0.4756271541118622,-0.8795413374900818,-0.0161372441798448,0.0003859996795654,0.0071658492088317,0.3702390211000498,-0.1001901746208499,-0.2240340921612864,0.8959318061283821,-0.4956768645116703,0.0155009321922694,2.361771605068097,26840,0.027592833593224526,forehand,forehands_watch-right
250,1761602733726002688,27.638002634048465,-0.0233245845884084,-0.0005605490878224,-0.0141594232991337,0.0134869879111647,0.4758472442626953,-0.8794245719909668,-0.0117169748991727,-0.0021839141845703,0.0054774284362792,0.3703949264996001,-0.1002080611931989,-0.2241563498930185,0.8958348015487207,-0.4959270628988803,0.0153349488721189,2.36135796380728,26850,0.027291752044632963,forehand,forehands_watch-right
