t_rel_ms,time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw,timestamp,omega_mag,label,session_id
0,1761602722978176000,16.89017605781555,-0.1239255592226982,-0.0110131232067942,0.0441482663154602,-0.187916100025177,0.5042088031768799,-0.8428884744644165,-0.0084339529275894,0.0002314448356628,-0.0004952549934387,0.3812188790029019,-0.0144689164523997,-0.279904294433198,0.8809746323004576,-0.5284655519560698,-0.2193557237307074,2.2652329372420987,16150,0.1320147814833146,forehand,forehands_watch-right
10,1761602722988221184,16.90022110939026,-0.1054295748472213,-0.0015238150954246,0.0458007603883743,-0.1876868903636932,0.5052594542503357,-0.8423102498054504,-0.008129134774208,-0.0042371153831481,-0.0082451701164245,0.3809945323076266,-0.0147457596306843,-0.2804058597216346,0.8809076820827123,-0.5296825984550579,-0.2192422835765816,2.265494135884256,16160,0.11495837036538122,forehand,forehands_watch-right
20,1761602722998265088,16.91026496887207,-0.072008766233921,-0.0037440918385982,0.0303062219172716,-0.1874831914901733,0.5061041712760925,-0.8418483138084412,-0.0055709928274154,-0.00651615858078,-0.009378433227539,0.3808168084661073,-0.0149783010900128,-0.2808050573575076,0.8808534268612339,-0.5306617252908865,-0.2191282346013304,2.265704912918365,16170,0.07821603240465635,forehand,forehands_watch-right
30,1761602723008310016,16.920310020446777,-0.0592716634273529,-0.0093018412590026,0.0256423186510801,-0.1874111294746399,0.506708025932312,-0.8415010571479797,-0.0066348910331726,0.0006009340286254,-0.0034086108207702,0.3806862236034499,-0.0151088334571055,-0.2811070847251598,0.8808113165560099,-0.5313620430397328,-0.2191342024801949,2.2658356252632723,16180,0.06524709067886948,forehand,forehands_watch-right
40,1761602723018355200,16.930355072021484,-0.0637268722057342,-0.0068884859792888,0.0194411482661962,-0.1873511970043182,0.50723797082901,-0.8411951065063477,-0.0008354485034942,-0.00797039270401,-0.0034551620483398,0.3805689970619084,-0.0152209728280514,-0.2813730284330792,0.8807750929558238,-0.5319768254215321,-0.2191435051447862,2.265954765946782,16190,0.06698151779499371,forehand,forehands_watch-right
50,1761602723028399104,16.940399169921875,-0.0794172510504722,0.0081622023135423,0.010482894256711,-0.1872873455286026,0.5078402161598206,-0.8408458828926086,-0.0047597885131835,-0.016461431980133,-0.0016528964042663,0.3804936249813504,-0.0153648940711854,-0.2816753236273744,0.8807085894867944,-0.532675816937363,-0.2191592824725017,2.2659572261516865,16200,0.0805208816582277,forehand,forehands_watch-right
60,1761602723038444032,16.950443983078003,-0.0836346298456192,0.0181589089334011,0.0089534409344196,-0.1871093213558197,0.508549153804779,-0.8404569625854492,-0.0139709860086441,-0.015049397945404,0.0039396286010742,0.3804656744047441,-0.0156021648118918,-0.282007270449035,0.8806102335596189,-0.5334989425585112,-0.2190556768424084,2.265860750990656,16210,0.08605034217033325,forehand,forehands_watch-right
70,1761602723048489216,16.96048903465271,-0.0769754275679588,0.0052082571201026,0.0089941881597042,-0.186986356973648,0.5092335939407349,-0.8400697708129883,-0.0109964311122894,-0.0135670900344848,-0.0007047653198242,0.3804418089583256,-0.0158093407480807,-0.2823387661014823,0.8805105986834496,-0.5342940668849444,-0.2190139758639066,2.2657416397702295,16220,0.07767391976816501,forehand,forehands_watch-right
80,1761602723058533120,16.9705331325531,-0.0613203048706054,0.0013962080702185,0.0077752587385475,-0.1869443953037262,0.5098007321357727,-0.8397350907325745,-0.0046449750661849,-0.0112808346748352,-0.007783830165863,0.3804064298624519,-0.0159478680786923,-0.2826271627006059,0.8804308875148404,-0.5349531211960283,-0.2190508768824993,2.265655435645717,16230,0.061827047761078606,forehand,forehands_watch-right
90,1761602723068578048,16.98057794570923,-0.0464608296751976,0.0032006665132939,-8.843420073390007e-05,-0.1869434267282486,0.5102086663246155,-0.8394874930381775,-0.0093761533498764,-0.0075231194496154,-0.0101829171180725,0.3803898096737436,-0.0160366524365978,-0.2828410874862659,0.8803677364497473,-0.5354274262818609,-0.2191123544599842,2.2655619048422797,16240,0.046571029415774165,forehand,forehands_watch-right
