t_rel_ms,time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw,timestamp,omega_mag,label,session_id
0,1761597263557351424,6.78835129737854,-0.3088877499103546,0.1949961185455322,-0.6648644208908081,-0.5579966306686401,0.579273521900177,-0.5942071080207825,0.0692423582077026,-0.0099223256111145,-0.1574561595916748,0.2267916821402435,0.2198381777297204,-0.3931508942417741,0.8635214196025872,-0.6178371383493891,-0.7539813851979758,2.376545114804236,50,0.7586038666253783,serve,serves_watch-right
10,1761597263567397376,6.7983973026275635,-0.4850898683071136,0.2445327341556549,-0.6549620032310486,-0.5605096220970154,0.5779837965965271,-0.5930966734886169,0.0495996475219726,-0.0701713562011718,-0.0848360061645507,0.2309124847313126,0.2195443517495208,-0.3940202426726362,0.862106558806051,-0.6162558444942667,-0.7571577220047084,2.3663350767275992,60,0.8509310571863511,serve,serves_watch-right
20,1761597263577443328,6.808443307876587,-0.5124687552452087,0.2197991460561752,-0.6327584385871887,-0.5628376007080078,0.5773897171020508,-0.5914683938026428,0.01967054605484,-0.066296637058258,-0.0303882956504821,0.2350772984797873,0.2190396476497608,-0.3953320607706886,0.8605072945671659,-0.6155280595957126,-0.7605997955355688,2.3554532263038643,70,0.8433973744996451,serve,serves_watch-right
30,1761597263587488512,6.818488359451294,-0.4317255318164825,0.168342188000679,-0.5804091691970825,-0.565218985080719,0.5767932534217834,-0.5897770524024963,0.0138427019119262,-0.0163227319717407,-0.0099696516990661,0.2390134363961185,0.2186610532477927,-0.3966091652995449,0.8589301352218646,-0.6147976893061757,-0.764138910012445,2.345036241647384,80,0.7426983443977293,serve,serves_watch-right
40,1761597263597534464,6.828534364700317,-0.3235159814357757,0.1155918836593627,-0.5820646286010742,-0.5677142143249512,0.5757449269294739,-0.5884032249450684,0.0346636772155761,0.0347134470939636,0.0062041282653808,0.2426471303805958,0.2185326430591872,-0.3975448225465192,0.8575103174025319,-0.6135149491953453,-0.7675048467190182,2.3356647202124416,90,0.6758870509787707,serve,serves_watch-right
50,1761597263607580416,6.838580369949341,-0.2110448330640792,0.0715522542595863,-0.5876935720443726,-0.5705754160881042,0.5739649534225464,-0.5873737335205078,0.0411412119865417,0.0841771364212036,0.0144672393798828,0.2460411402242439,0.2188090473790362,-0.3980398608996839,0.8562421330792257,-0.6113395973550448,-0.7708922171410307,2.3272845931191064,100,0.6285247658405734,serve,serves_watch-right
60,1761597263617626368,6.848626375198364,-0.1310160458087921,0.0542390458285808,-0.5411518812179565,-0.5734585523605347,0.5717232823371887,-0.5867518782615662,0.0328091382980346,0.0896536707878112,0.0029659271240234,0.2491428229956968,0.2192906270589204,-0.3981653799575053,0.8551630459652857,-0.6086047225919266,-0.7739409786562026,2.3200240637092873,110,0.5594215198734311,serve,serves_watch-right
70,1761597263627672320,6.858672380447388,-0.08022490888834,0.0125521859154105,-0.4897350370883941,-0.576198935508728,0.5693689584732056,-0.5863562822341919,0.0145382285118103,0.0607731938362121,-0.0240715146064758,0.2519092408280507,0.2198628429091222,-0.3980982004695861,0.8542363837438539,-0.6057380519846477,-0.7766612561260039,2.3137637577800643,120,0.49642119206311913,serve,serves_watch-right
80,1761597263637718528,6.868718385696411,-0.0764272361993789,-0.0175564475357532,-0.4593598246574402,-0.5789134502410889,0.5670665502548218,-0.5859136581420898,-0.0184986591339111,0.0419879555702209,-0.0418329238891601,0.2543969762036074,0.2205459862347589,-0.3979983040315501,0.8533692643934997,-0.6029400722634849,-0.7793886110844649,2.308115024441533,130,0.46600514996345854,serve,serves_watch-right
90,1761597263647764480,6.878764390945435,-0.1030022278428077,-0.0298782624304294,-0.4547822177410126,-0.5816323161125183,0.5649645924568176,-0.5852512121200562,-0.0314353704452514,0.024985909461975,-0.0525966882705688,0.2567528390952741,0.2212692061404218,-0.398012982953194,0.8524691962693812,-0.6003903760302934,-0.78229682152877,2.30255939418851,140,0.467256926197865,serve,serves_watch-right
