t_rel_ms,time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw,timestamp,omega_mag,label,session_id
0,1761597292137822976,35.36882281303406,0.1249435245990753,0.1811552196741104,0.1758426278829574,0.1666431277990341,0.7315263152122498,-0.6611348986625671,0.0418987274169921,0.0199537873268127,-0.0661600232124328,0.0156280527906499,-0.0982948518198023,-0.3997132389203049,0.9112207345319716,-0.8205578552304891,0.2469129506105899,-3.068048343750032,28500,0.28168906215044837,serve,serves_watch-right
10,1761597292147868928,35.37886881828308,0.1208475828170776,0.202157437801361,0.2011780738830566,0.1693260371685028,0.7301861047744751,-0.6619341969490051,0.0273902863264083,0.0148700475692749,-0.0597760081291198,0.0151663271429278,-0.0995262553189953,-0.3989077842360953,0.9114477698285572,-0.8185943099393039,0.2504346219775907,-3.0657686774836246,28510,0.30974890692694645,serve,serves_watch-right
20,1761597292157914880,35.388914823532104,0.1049712523818016,0.2185629457235336,0.2155840992927551,0.1722850352525711,0.7289177775382996,-0.6625682711601257,0.0180836170911788,0.0118353962898254,-0.0504139065742492,0.0149625402707075,-0.1010279261283545,-0.3981321641735688,0.9116250329007192,-0.8167397896325811,0.2543924931661999,-3.063856784118534,28520,0.3244460339375728,serve,serves_watch-right
30,1761597292167960832,35.39896082878113,0.0828403830528259,0.2312297374010086,0.2171316593885421,0.1753867119550705,0.7277786731719971,-0.6630066633224487,0.0087410807609558,0.0024154186248779,-0.0426512956619262,0.0147952153122937,-0.102631048328717,-0.3974462842026162,0.911748068916789,-0.8150773686822961,0.2586087290930546,-3.061892301083448,28530,0.3278351384944881,serve,serves_watch-right
40,1761597292178006784,35.40900683403015,0.071501113474369,0.2447258979082107,0.2076666951179504,0.1785619556903839,0.7267480492591858,-0.6632895469665527,0.012447565793991,-0.0062127709388732,-0.0418496131896972,0.0145339927328843,-0.1042396061059836,-0.3968492717281044,0.9118298069359216,-0.8135757677914771,0.2629722442318013,-3.059641273901955,28540,0.3288291814852604,serve,serves_watch-right
50,1761597292188052992,35.419052839279175,0.0809446796774864,0.2484950721263885,0.2043196409940719,0.1817530840635299,0.7257179617881775,-0.6635504961013794,0.0161381512880325,-0.0140938162803649,-0.0354546308517456,0.0142552516875822,-0.1058500882079125,-0.3962581296990243,0.9119057328271944,-0.8120773783128495,0.2673525173657152,-3.0573510952730936,28550,0.33173537305378864,serve,serves_watch-right
60,1761597292198098944,35.4290988445282,0.0984392836689949,0.2458755522966385,0.190133512020111,0.184900164604187,0.7246216535568237,-0.6638790369033813,0.0180875062942504,-0.0157288312911987,-0.0286868810653686,0.0141064439399191,-0.107490052156411,-0.3956088644182465,0.911998059927833,-0.8104852068604882,0.2716309949658628,-3.055411553095121,28560,0.3260304160343687,serve,serves_watch-right
70,1761597292208143872,35.439143896102905,0.1117420345544815,0.2352641820907592,0.1778624653816223,0.1879105418920517,0.7234336733818054,-0.6643291711807251,0.0149245411157608,-0.0089867115020751,-0.0147784352302551,0.0140245236673501,-0.1090789604580884,-0.3948888231046715,0.9121226976065202,-0.8087629525048293,0.2756565479175514,-3.0537559533723586,28570,0.31538955951780906,serve,serves_watch-right
80,1761597292218190080,35.44918990135193,0.1279612481594085,0.2322406768798828,0.1641692817211151,0.1907798200845718,0.7221709489822388,-0.6648851633071899,0.0093239098787307,-0.0056182146072387,-0.00381600856781,0.0139811824318594,-0.1106025817798307,-0.3941122696638536,0.9122758769752796,-0.8069356934778201,0.2794292631753352,-3.0523185022332706,28580,0.31186754574493114,serve,serves_watch-right
90,1761597292228235776,35.45923566818237,0.1376485079526901,0.2361792176961898,0.1654406785964965,0.1938176900148391,0.7209945917129517,-0.6652830243110657,-0.0004735738039016,-0.0093857049942016,0.0082854032516479,0.0139172128274414,-0.112215600026567,-0.39340327421703,0.9123857884867828,-0.805236537824329,0.2834848808040315,-3.050700430984675,28590,0.31952832855265784,serve,serves_watch-right
