t_rel_ms,time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw,timestamp,omega_mag,label,session_id
0,1761597278194191872,21.42519187927246,-0.127447247505188,-0.108967088162899,-0.0132570760324597,-0.2093017399311065,0.8618078231811523,-0.4620391428470611,0.0113189369440078,-0.0402288436889648,-0.0343445539474487,0.0407982142084819,0.0982109447895569,-0.5092494821031995,0.8540229390366573,-1.0388230151993412,-0.4253423397810342,2.8004285360170464,14620,0.16820338065651375,serve,serves_watch-right
10,1761597278204237824,21.435237884521484,-0.0024182237684726,-0.1192045509815216,-0.0164296999573707,-0.2099390774965286,0.8621434569358826,-0.4611228108406067,0.0468531399965286,-0.002234399318695,-0.0251595377922058,0.0406383716456569,0.098692558930772,-0.5096060945038204,0.8537622113150282,-1.0394850652357093,-0.4272344453589704,2.7994696501351815,14630,0.12035575524913554,serve,serves_watch-right
20,1761597278214284032,21.445283889770508,0.1379335969686508,-0.1065170168876648,-0.0670440569519996,-0.210819661617279,0.8617048263549805,-0.461540937423706,0.0571941137313842,0.0258837938308715,-0.0072853565216064,0.0405650155069414,0.0992523168986508,-0.5092921614735086,0.8538882138755383,-1.0386199651677137,-0.4284724442720485,2.79917076621084,14640,0.18672562125198627,serve,serves_watch-right
30,1761597278224329984,21.45532989501953,0.1957345753908157,-0.1414776593446731,-0.0652219206094741,-0.2119936048984527,0.8607757687568665,-0.4627351462841034,0.0327486097812652,0.018756091594696,0.016995370388031,0.0406936974560942,0.0998564144021685,-0.508587379640331,0.8542315962433757,-1.036791856602162,-0.4295955844074872,2.798766650940781,14650,0.2501636484884621,serve,serves_watch-right
40,1761597278234375936,21.465375900268555,0.1688003987073898,-0.1524493098258972,-0.0493963509798049,-0.2130129337310791,0.8596569895744324,-0.4643439352512359,0.0017855316400527,0.0389330983161926,0.0258063673973083,0.0406713428470255,0.1004541808869315,-0.5076780415298772,0.8547033051634018,-1.034597866250865,-0.4300979456303995,2.799200613240553,14660,0.23275387464075917,serve,serves_watch-right
50,1761597278244421888,21.475421905517575,0.0874371007084846,-0.1087782680988311,-0.0575687885284423,-0.2138689011335373,0.8587972521781921,-0.4655398726463318,0.0121629685163497,0.0198801159858703,0.0004519820213317,0.0405583615177077,0.1010132888154096,-0.506977688756445,0.855058449196079,-1.0329173501300262,-0.4306432045451719,2.799662612463349,14670,0.1509706050975466,serve,serves_watch-right
60,1761597278254467840,21.4854679107666,0.0427359715104103,-0.170340210199356,-0.0304562132805585,-0.2147026509046554,0.8583123683929443,-0.4660499691963196,0.0226250439882278,-0.0171869397163391,-0.001906543970108,0.0403112527980744,0.1016460626823538,-0.5065995405781126,0.8552192200937546,-1.0319716557591148,-0.4317047197359642,2.799904781273336,14680,0.17824065585351243,serve,serves_watch-right
70,1761597278264514048,21.495513916015625,0.0117274560034275,-0.1015619337558746,-0.0187199302017688,-0.2156410962343216,0.8579184412956238,-0.4663419127464294,0.0191689431667327,-0.016350507736206,-0.0301332771778106,0.0402000236623692,0.1022623773624351,-0.5063313595909805,0.8553098024101278,-1.0312044685238713,-0.4331258928640772,2.7995617881296853,14690,0.10393649695513162,serve,serves_watch-right
80,1761597278274560000,21.50555992126465,-0.0836648717522621,-0.055968053638935,-0.0274975318461656,-0.2159429043531417,0.8576729893684387,-0.4666538536548614,0.028244525194168,0.0122458338737487,-0.0118923187255859,0.040297511662931,0.1023790934378288,-0.5061537322059494,0.8553964912955754,-1.0307269452432124,-0.4334040507266332,2.799318166209342,14700,0.10434724745331839,serve,serves_watch-right
90,1761597278284605952,21.515605926513672,-0.1937663555145263,-0.1262145191431045,-0.03189068287611,-0.2158261835575103,0.8583042621612549,-0.4655458033084869,-0.0034426301717758,0.0459773540496826,0.0318604707717895,0.0401478134056281,0.1024120234344422,-0.5066940645462009,0.8550796040532258,-1.031955899325236,-0.4341044464973623,2.7988704248780794,14710,0.2334363318470617,serve,serves_watch-right
100,1761597278294651136,21.52565097808838,-0.2819464802742004,-0.1081615462899208,-0.0434685088694095,-0.2158597558736801,0.8595790863037109,-0.4631720781326294,-0.0181490331888198,0.038492202758789,0.0378485918045043,0.0399449150540178,0.1025809866504044,-0.5078297989157823,0.8543947612923688,-1.0344453520183017,-0.4361178275774518,2.797371499268656,14720,0.3050938365456875,serve,serves_watch-right
110,1761597278304697088,21.5356969833374,-0.3944599628448486,-0.0463282763957977,-0.0264676865190267,-0.2160610407590866,0.8613220453262329,-0.4598281979560852,0.0031856745481491,-0.0566345453262329,0.0509079098701477,0.0399270510238581,0.1027518429160774,-0.5094388690096197,0.8534166372997256,-1.0378661308715087,-0.4392572069925956,2.7944660891574045,14730,0.3980521447135214,serve,serves_watch-right
120,1761597278314743040,21.545742988586422,-0.4292352497577667,-0.007912709377706,-0.0089552719146013,-0.2162584066390991,0.8633530735969543,-0.4559097290039062,-0.0037275254726409,-0.0982621908187866,0.0541458427906036,0.0401280453161807,0.1027971749724754,-0.5113490765032515,0.8522584870657549,-1.0418773929582494,-0.4429136160728446,2.7905309564443415,14740,0.42940156904624005,serve,serves_watch-right
130,1761597278324788992,21.55578899383545,-0.4052684009075165,-0.0643919631838798,-0.0077773565426468,-0.2162497788667678,0.8652859926223755,-0.4522348940372467,-0.0209634155035018,-0.0417995452880859,0.0233255624771118,0.0403335638662734,0.1027142895061141,-0.5131591582244762,0.8511702653427531,-1.0457205663639757,-0.4460398863720793,2.7869346322025934,14750,0.4104257411171978,serve,serves_watch-right
140,1761597278334834944,21.565834999084473,-0.2683867216110229,-0.1098787561058998,0.0016052266582846,-0.2166032195091247,0.8667330741882324,-0.4492847323417663,-0.0123396515846252,0.0378994941711425,-0.0214183926582336,0.0402700555926399,0.1029995517926728,-0.5145373854477068,0.8503061959204258,-1.0486145999128176,-0.4492308249665266,2.7842189628190863,14760,0.2900126723664278,serve,serves_watch-right
150,1761597278344881152,21.575881004333496,-0.1836816817522049,-0.0384948514401912,0.0316358283162117,-0.2166637778282165,0.8676257133483887,-0.4475292563438415,0.0255321860313415,0.0662274360656738,-0.0478015542030334,0.040123153842807,0.1031470200489483,-0.5153601273366442,0.8497969008948693,-1.050407091392933,-0.4508738041852915,2.7829853906659476,14770,0.1903198345732086,serve,serves_watch-right
160,1761597278354927104,21.58592700958252,-0.1627295315265655,0.0297497157007455,-0.0430759601294994,-0.2164788544178009,0.8683470487594604,-0.4462176561355591,0.0493493676185607,0.0829010605812072,-0.031092494726181,0.0401575760557235,0.1030332153895885,-0.5160187220558866,0.8494092598767521,-1.0518596500912514,-0.4516905748872185,2.7819334888491203,14780,0.17094292718977547,serve,serves_watch-right
170,1761597278364973056,21.595973014831543,-0.1515296101570129,0.0976941436529159,-0.0765992999076843,-0.2167995572090149,0.8689686059951782,-0.4448499381542206,0.0240352749824523,0.1067699193954467,-0.0151568055152893,0.0407208884837737,0.1028987667285758,-0.5167077257115444,0.8489798446496595,-1.0531143584010227,-0.4534800072210539,2.7791070555754276,14790,0.19588981904315558,serve,serves_watch-right
180,1761597278375019008,21.606019020080566,-0.1642480641603469,0.1556463986635208,-0.0248988196253776,-0.2167196571826934,0.8696368932723999,-0.4435810446739197,0.0153799653053283,0.0343547463417053,-0.0838694870471954,0.0413616894373814,0.1024765908836283,-0.5174050958758091,0.8485750624023377,-1.054466391157016,-0.4544605456517872,2.776553719598724,14800,0.22764704965380547,serve,serves_watch-right
