t_rel_ms,time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw,timestamp,omega_mag,label,session_id
0,1761597287948685824,31.179685831069943,0.1223634555935859,0.4466470777988434,0.2673775851726532,0.0152084622532129,0.7202562689781189,-0.6935413479804993,-0.0429641902446746,0.0130047798156738,-0.0002147555351257,0.0098291865287957,-0.0124435020319243,-0.3912473620823966,0.9201488882170056,-0.8041716678917775,0.0219251903071114,3.129553210087596,24330,0.5347496614527296,serve,serves_watch-right
10,1761597287958731776,31.18973183631897,0.1264254301786422,0.4522904455661773,0.2515141069889068,0.02012007124722,0.7194133400917053,-0.6942907571792603,-0.0460142493247985,0.0169147849082946,0.0133367776870727,0.0097123384434116,-0.0150533587134981,-0.3906763468825563,0.9203538362370453,-0.8029573489543945,0.0289712067355798,3.1327878355273437,24340,0.5327376301339461,serve,serves_watch-right
20,1761597287968777984,31.199777841567993,0.1399495005607605,0.4386257529258728,0.2415523082017898,0.0249223783612251,0.718510627746582,-0.6950692534446716,-0.0573625490069389,0.0154675841331481,0.0219430923461914,0.0096808015209258,-0.0176384791683374,-0.3900695539103437,0.920565464044858,-0.8016585534606563,0.0358406090473067,3.135750687541497,24350,0.5199287753477466,serve,serves_watch-right
30,1761597287978823936,31.209823846817017,0.1663374304771423,0.4135241210460663,0.2354647815227508,0.0295198038220405,0.7174525260925293,-0.6959816217422485,-0.0697572380304336,0.0055241584777832,0.0293861627578735,0.0096130905154592,-0.0200940763683273,-0.3893653910106355,0.9208139984577745,-0.8001384419570535,0.0423892232518857,3.138641401909073,24360,0.504097215626328,serve,serves_watch-right
40,1761597287988869888,31.21986985206604,0.1733881533145904,0.4034523367881775,0.2130702584981918,0.0338913388550281,0.7162413001060486,-0.6970292329788208,-0.0741745382547378,-0.006234586238861,0.0350266695022583,0.0095291615488603,-0.0224170958918685,-0.3885651237684838,0.9210992327713275,-0.7984012389448064,0.0485842887427615,3.1414012041442394,24370,0.48809443228351945,serve,serves_watch-right
50,1761597287998915840,31.229915857315063,0.1542087346315384,0.3877342343330383,0.1916027665138244,0.0380343869328498,0.7150756120681763,-0.6980116367340088,-0.0799350291490554,-0.0223113298416137,0.0518019199371337,0.0094576838988878,-0.0246208982095369,-0.3877988915347994,0.9213665948889864,-0.7967322502325095,0.0544357834383158,-3.1392066520432653,24380,0.4591620524893567,serve,serves_watch-right
60,1761597288008960768,31.23996067047119,0.1339058578014373,0.373898297548294,0.1792385131120681,0.0419699549674987,0.7140366435050964,-0.6988492012023926,-0.0864188149571418,-0.0343338847160339,0.065197467803955,0.0095587853099528,-0.0267855020074543,-0.387114889429069,0.9215928124798272,-0.7952471708810983,0.059983766644121,-3.137136875746812,24390,0.43572601511233683,serve,serves_watch-right
70,1761597288019006720,31.250006675720215,0.1171449273824691,0.3634819388389587,0.1452050954103469,0.0456730909645557,0.7131292223930359,-0.6995431780815125,-0.0910374745726585,-0.0415746569633483,0.0785409808158874,0.0097547887974936,-0.028864768196775,-0.3865167868385816,0.921778953275063,-0.7939518619329996,0.0651973460725972,-3.135416129937641,24400,0.40856648615213215,serve,serves_watch-right
80,1761597288029052672,31.26005268096924,0.105322889983654,0.3280358016490936,0.1072747558355331,0.0489296875894069,0.7123265862464905,-0.7001405358314514,-0.0969491004943847,-0.0351873040199279,0.0914216637611389,0.0100095669275789,-0.0307270048575815,-0.3859865155608717,0.9219382452218544,-0.7928076049645169,0.0697720813702322,-3.1340923670820895,24410,0.36084383264460207,serve,serves_watch-right
90,1761597288039098624,31.27009868621826,0.0831027626991272,0.3029802739620209,0.0853319019079208,0.0517720654606819,0.7116326093673706,-0.7006415724754333,-0.0984944701194763,-0.0442590117454528,0.0918006896972656,0.0103111178009991,-0.03238497703342,-0.385526171031804,0.9220707139258704,-0.7918193458828954,0.0737583229752287,-3.133115804264922,24420,0.3255528360520788,serve,serves_watch-right
100,1761597288049144832,31.280144691467285,0.0694149211049079,0.280960738658905,0.0636913180351257,0.0543331354856491,0.7110788822174072,-0.7010098099708557,-0.0938991904258728,-0.0663797855377197,0.0953884720802307,0.0105253029066071,-0.0338555401261553,-0.3851608654943253,0.9221682250652854,-0.7910314889036333,0.0773523095711179,-3.132109734997806,24430,0.29633418961167746,serve,serves_watch-right
110,1761597288059190784,31.29019069671631,0.0695904567837715,0.2549898326396942,0.0212463960051536,0.0564823113381862,0.7106050252914429,-0.7013204097747803,-0.0994358137249946,-0.0727418661117553,0.1070516109466552,0.0107793574434322,-0.0351201574606536,-0.3848459100578602,0.922249469024473,-0.7903577361554137,0.080363645447685,-3.131431488739799,24440,0.26516797651338114,serve,serves_watch-right
120,1761597288069236736,31.300236701965332,0.0940356105566024,0.2108774930238723,-0.0222310423851013,0.0580876395106315,0.710049569606781,-0.7017516493797302,-0.1125004738569259,-0.0705080032348632,0.1132049560546875,0.011255211581769,-0.0361800816567209,-0.3844673875856418,0.9223606116144734,-0.7895686156350419,0.0825869320637014,-3.1315699342770182,24450,0.23196170451674664,serve,serves_watch-right
130,1761597288079281920,31.31028175354004,0.1240094602108001,0.163113459944725,-0.0546527206897735,0.0590882673859596,0.7093167304992676,-0.7024089694023132,-0.1217256039381027,-0.08408784866333,0.111344575881958,0.0118403459234504,-0.036953128914713,-0.3839661031533848,0.9225314860234672,-0.7885283861763445,0.0839247154580789,-3.1323268003012896,24460,0.21206429901260565,serve,serves_watch-right
140,1761597288089327872,31.320327758789062,0.1257650107145309,0.1284886449575424,-0.0869366228580474,0.0595988295972347,0.708500862121582,-0.7031887769699097,-0.1253184378147125,-0.1173754334449768,0.1024960875511169,0.0125274762918024,-0.0374999972671045,-0.3834049502269613,0.9227336803549347,-0.7873716686449418,0.0845530149603252,-3.1336058299594933,24470,0.1997101554679026,serve,serves_watch-right
